"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Central African Republic","CAF","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.79529359281771","7.03356904633652","7.17623542182391","5.60624952769591","5.63913364295325","10.3108628468492","","","","","","6.53385754905746","10.293389306856","8.83140744676141","6.74518468068141","","8.46087767750755","9.67063241865183","10.9190026148914","13.96318602643","14.4682159104881","11.7457412739848","21.1500495788035","11.2656921141935","11.2814285714286","12.16001466903","9.68587015166956","8.23568830639091","8.04755992660924","",
"Canada","CAN","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.34082655937621","4.18688901099986","3.98190863727281","3.59879493039684","3.45698501440769","3.44489084786311","3.36951649302872","3.1727128681944","2.97895270698618","2.79085696889746","2.8155809481819","2.89731501383463","2.74757242596902","2.75741233589552","2.76494828683954","2.76081510533127","2.82151151446051","2.8740606824262","2.90352212845166","3.07845153858812","3.21213682290467","3.17257451065171","2.7734066840798","2.87019825887948","2.73273478077143","2.50837990296677","2.57991356740854","2.88044713216989","2.86709741115591","3.35738516261813","3.26535996107151","3.15031009799717","",
"Central Europe and the Baltics","CEB","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.39474088964917","4.98518285326507","5.14763547232203","4.79868222872112","4.58886317980289","4.43045582825932","4.42289363883896","4.3387077649233","4.2919776111326","4.20399165329979","4.25599232375146","4.06369149321408","4.06355485931844","3.69731401867657","3.4652557498365","3.3426797836831","3.28609664201858","3.32387912476689","3.28308910885999","3.41509050906754","3.71834892088463","3.7499069256676","3.89541294052965","4.16658358562448","4.46674282209042","",
"Switzerland","CHE","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.42068544420448","5.38755796807215","5.56785170839674","5.11686165818298","4.77385904030584","4.13746045530674","4.02678989413914","4.09977385190659","3.81821228968864","3.64141037411063","3.56291362782814","3.21097178257503","3.15165813606313","3.08528865045082","2.75554574279529","2.74023743746733","2.64802051805662","2.5920107049624","2.48664041416205","2.45604258456252","2.43138285927119","2.32416063199473","2.20256178668199","2.2250544047715","2.13647437074231","2.20566333019702","1.99098262954814","2.02470032015487","2.06999200668866","2.06663854913539","2.03434976335936","2.2360054206192","",
"Channel Islands","CHI","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.8528622103043","12.8210796233255","12.0629665219946","12.2562375746461","12.3832337447944","12.7057858186052","11.7437018601725","12.0187515231254","11.7605762936392","11.407367348614","11.7560748092383","11.4189173270386","10.9110941620306","12.1655184384437","13.0299461253888","12.5179122271836","13.3799279091264","12.0734876471665","11.8564507070457","9.11489368046671","9.60097624535008","9.89198869036939","8.86127914268965","8.61577945970242","8.24680711650524","7.63009531661873","7.58534216543451","7.61247874605544","7.33456231740838","7.17815663982639","",
"China","CHN","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3848924788169","13.9671958514538","14.473597563474","17.1101275024606","15.0557981206514","14.3503407534048","15.4285225654042","15.2542537671453","14.458870509952","13.4387023555859","12.8591143636694","11.6919131715104","11.9848101726475","11.8739831872498","11.630162260703","11.5824875211095","10.9767185886511","10.9563243913445","10.5380323371356","8.37597506273607","8.09191028732168","7.64204482546063","6.79029466526732","6.54536537731643","6.54267979182087","6.57988538472842","6.09957526089847","6.0442028834329","5.89204185863869","5.56207140073101","5.40382014056944","",
"Cote d'Ivoire","CIV","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.80433343322485","","","","","","7.94291877242768","8.11412439411986","7.78178872502654","7.51364872026116","7.75368187408141","7.55134411182572","8.70146210323867","7.79168764915148","7.63090068541973","6.81867674578738","6.27481108133781","7.01858685439617","7.53770620458287","7.12716995738607","5.34585989319062","5.93170413753782","5.19391532352629","",
"Cameroon","CMR","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.0089728656301","7.77886768548849","8.50038900795017","8.98648942392006","8.77483058149554","9.20522320338951","9.83514987173931","9.22270685713359","7.89088219069433","8.39263782079827","8.48378909519474","6.36479350706671","6.85245087161373","6.06542744795075","5.5289443671592","5.47563967808271","5.6797590700432","5.92012778442977","5.99362730230074","6.01974851766913","",
"Congo, Dem. Rep.","COD","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.0573476702509","12.6697353279632","3.47120843471208","12.1645723550871","8.87128833980612","","","9.58687618303639","17.9390471094522","15.8233425224541","15.6687418022357","12.5963170566862","6.92766234168396","5.26269113101127","5.34978735881255","6.60804698402876","8.25987631779671","8.98995116392515","5.13921425091366","7.51894301262162","7.36443336030719","7.41709400468023","5.58946017290769","6.44621889292535","",
"Congo, Rep.","COG","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6865953872217","11.0975871697573","","","","","","","","6.16342313905113","6.60758101929446","9.00417638623643","10.0051804787372","6.86164055470621","5.89304333811494","6.70460853925178","7.40829821785112","","7.22948902182268","","","4.82282838947835","8.11402048539309","","11.840262860598","11.9452929931603","11.1170734845799","11.3408913465695","",
"Colombia","COL","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8602222051976","8.8778028108572","9.10071869210253","8.97705173084403","9.74865475552657","10.8020532739264","10.2048604654007","10.6769660911882","14.8410653504782","8.95809453290643","10.9329227644644","11.1437875699813","11.4722419560793","12.0703248932065","12.249043287327","12.4437377252631","13.1146113606551","13.0385119803061","11.5861285640012","11.6557255254595","13.9262954449582","13.086297648914","12.3531438629392","10.699493245195","11.2023408232445","11.336118754244","10.5653149705162","10.5282702288784","11.0710374903551","11.4165096076333","10.896362323882","11.0326104764903","",
"Comoros","COM","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.58766031979208","2.44515070740209","1.79162213060518","1.93456902663831","2.33452782462057","2.08190989108155","2.73834353764381","2.42666100615581","1.82692970959509","2.23408461842626","1.94573669734117","1.93606067145544","1.69369965794991","1.77846940476852","1.98763099123862","1.46890415785765","1.26421318393749","1.57205240174672","1.60227033038676","1.56693897164825","1.77392634127692","1.77750616146032","2.06414456948656","1.68142726440988","1.74670599116944","1.43083310929892","",
"Costa Rica","CRI","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Caribbean small states","CSS","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.89293361884368","13.7891077636153","16.369982547993","13.7399678972713","8.05389221556886","8.07017543859649","8.82785679254536","5.6917885264342","4.91518889745567","5.06163615988046","5.13343532211457","4.85623003194888","4.48464578899361","4.26428079834825","4.33721078869999","4.44362292051756","4.13046080191502","3.95004285539366","3.81711652402897","3.82647559591373","4.23642355638344","3.83211364614722","4.36687688511105","4.09222089617012","4.33112023177209","",
"Czech Republic","CZE","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.36735398708565","4.01653016597308","3.812318606901","4.16772493509225","4.49455755322773","4.5828708025977","4.05347313095483","4.07117637317875","3.83577122625353","4.02703762447045","4.23456804435338","3.81053599601314","3.54412124190784","3.04700910364531","2.98312891822801","2.76676520277618","2.52231098739801","2.40741684183946","2.40866070835348","2.29389122399501","2.28466022051879","2.53823986401243","2.48738810055332","2.722267547073","2.87918551860501","",
"Germany","DEU","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.35221537904717","3.97952390745446","3.5632503510698","3.26431904047046","2.76240002254644","3.02175944421014","2.95740863435694","2.94109094836623","2.94798983491523","2.90137882264595","2.84565676764384","2.83305795347695","2.78093802430886","2.76553600526612","2.73176364423782","2.69195788173894","2.76939897561461","2.81794629403235","2.81621919667473","2.74319910833474","2.76079913075163","2.80674182451599","2.67430338793109","2.56966397828735","2.50135254826087","2.58706990800025","2.61957140845237","2.64381434929802","2.82842147811273","",
"Djibouti","DJI","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.222241778873","17.6706198954846","14.3619322278298","13.4393028407293","14.3809448528443","15.6863914145178","14.9362664473684","15.0459125111593","15.397592706745","14.9910227738054","14.3621910321699","15.3211980804236","16.9727432001608","18.330740164481","14.9528142525733","17.1836664295108","19.2202686469368","10.9096244131455","9.10796530191292","","","","","","","","","","","","",
"Dominica","DMA","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Military expenditure (% of general government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6421038395982","3.51920316933313","3.48803573327661","3.46559548383695","3.29377875975164","3.15876853437863","2.93625742214495","2.87960013979282","2.83596682920336","2.89041968125948","2.90282367374399","2.86954132830755","2.76624322170998","2.90018063170038","2.83410574229878","2.73465479119305","2.68636744635346","2.55942668842179","2.76439698138777","2.63603450235296","2.68792635456182","2.38816148950943","2.46787033157623","2.32774593707151","2.33253539504319","2.19857346170878","2.08134894154599","2.03831671585416","2.18702449847161","2.24016154363922","2.52406175170078","2.56864960995644","",
