"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Congo, Rep.","COG","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16678.8812509244","16621.2958441675","15984.1932819429","14617.4608634352","14721.9034843351","14877.8029227228","14292.8231681354","14341.3541413448","13514.9982272689","14063.2553247936","14146.6245515385","14360.295694486","14014.6653949357","14008.5068584028","14567.9654459982","14946.1860411927","13243.2088659234","13411.4249680167","14390.6885600371","14930.7250462022","14505.9411538362","15231.2210684727","14774.1735435389","15292.8754898252","14441.0582909904","12622.7401539648","11702.3099819047","10674.904287245","9993.37584909964","",
"Colombia","COL","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21757.9350746308","21864.500834972","22010.0689585279","22755.8735370165","23409.5307601568","24159.4903748468","24451.8937525876","24842.4644922875","24864.3133701904","25131.536951802","23338.3428422291","23584.6582553856","23406.0321001409","24528.6984067012","24926.6956565452","26349.2029284546","27861.4709660174","28022.837230773","26930.4058990612","26946.5825156979","27750.993100098","27865.1804716447","28761.9580366873","29366.6626118564","29447.7918599122","29745.1858007531","29702.7842757417","30098.0770770872","30639.8905710777","",
"Comoros","COM","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12764.0845520192","13483.1036207758","13483.4318489616","12337.292242648","12404.439598768","11865.1998322405","11992.6605071738","11787.6403203032","11669.6399623759","12607.5355105768","12542.9552387085","12481.6730662701","12383.1350908296","12249.6341358702","12224.8678559076","12174.5911061994","11890.5430529108","12004.0151809977","12049.9457449339","12143.925722984","12277.9031998137","12296.2694270003","12477.7129853682","12347.4919468782","12099.312701894","12137.158047242","12231.02761227","12281.4873403567","12170.4985203703","",
"Cabo Verde","CPV","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5830.34498550757","6308.40556785388","6680.57523653178","7742.29274435913","8599.18947905019","9352.44522354219","10144.4770486256","11144.2729549425","12114.8719567452","13519.3293263037","13413.8068715559","13738.7207240933","13925.3660140523","14905.7978938962","15456.2509359093","16112.6145465924","17909.2957324827","18463.5397593748","17734.6622206897","17500.0403376853","17745.6339139549","17531.5724345231","17311.1678361867","17074.3507461142","16941.9511496291","17437.7980261939","17779.9039383095","18207.5681781156","18883.4093929699","",
"Costa Rica","CRI","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26735.5801073825","28339.2892137898","29074.6675238532","29272.5107886865","29412.0515731374","30137.9898104728","29555.5785256095","29773.530248676","30401.2473441928","31035.5696616554","30382.2466481215","30868.9834159847","31395.9554550445","32473.6167408242","31829.6955366478","33221.3766962715","34220.7387985907","35348.1811907362","35714.2729914711","37234.0563156114","39826.5924949121","38476.6455070408","38533.1220472106","39571.5478279089","41069.1636151566","43844.5844563517","44073.7735058067","43941.7801062574","45469.3931359389","",
"Caribbean small states","CSS","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29265.8516608626","29743.1254761797","30414.0212440683","30543.0263903567","30994.0354088697","31591.5999748253","32271.3082081252","32606.0399395739","33587.1780880521","34298.0374472691","34589.1780263324","35471.2179114727","36661.1294258343","37361.8256820529","37958.8214276319","39688.5257773576","40392.7869525152","40623.5357443937","39524.9439433626","40075.4926035109","40327.7286465485","40590.455982277","40418.541622487","39793.2189108279","39583.2112665506","38253.5093176962","37515.6442787193","37527.8308343684","37431.3306328571","",
"Cuba","CUB","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42735.4942374421","45712.4443033159","45171.9224772398","46509.161209369","49763.8450406038","49240.6798366032","49190.1362729361","51467.8301844315","52919.5969405995","53968.4017891321","53121.576224969","53546.9257992652","53286.5724699826","54464.6769513397","56708.5943423799","57412.607919784","58279.8105316471","59073.4180506017","57565.3277457792","57782.9080505922","59026.2921414791","59183.0049829138","57528.8814539661","55606.9666435292","56627.766059855","59037.6688239788","59960.3091370644","59823.4058821749","60564.4026699262","",
"Czech Republic","CZE","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44428.8877056258","44209.8500090275","44294.1162984649","45046.7226917269","47650.9762277174","49636.4417928741","49787.5993215584","50262.4708527248","52112.9058442792","54685.4096939232","56106.0872995767","56371.966608247","58790.9460141454","62105.4318410803","65295.8367750792","69053.5240984873","71498.9187556099","72438.070527775","70143.3252649526","72444.1409125772","73391.8249881565","72506.0606117297","71726.8563665666","72674.7522272686","75550.6153481805","75857.863067604","78454.8702033544","79917.2349572947","81642.0427622391","",
"Germany","DEU","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81146.291756996","83917.0122594694","84790.3893221001","87254.5431931422","88332.5391047475","89647.4312183791","91787.8758094075","93486.6673773761","93774.0106914216","95619.8825019927","96875.9576510595","97151.3275112771","97367.5032047018","99795.0444477147","99310.9743522254","101198.376479904","101713.840418999","101421.07858324","95732.8413164145","98760.639358684","102239.463090563","101996.273658843","101396.264873943","102830.544316252","103307.688609067","103929.082553066","105641.758140611","105917.711539296","106088.492880144","",
"Djibouti","DJI","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10833.0462368364","11345.836899995","11955.986804183","12504.4614722272","12906.4199552628","13699.0521245014","14466.7739232733","",
"Dominica","DMA","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78072.8363319969","79473.6674500614","81519.9346472186","85686.5845747436","85896.2469046591","87916.4647893022","88755.6053605825","90740.2252496253","92441.6808769143","95757.6477945272","96523.1873792812","95875.1806444766","98077.4156791546","99509.7176263103","101356.405310044","103218.986691012","104070.712612591","102026.850870599","100024.713912802","104298.838255208","105878.616575747","106661.573745015","107682.243813976","108483.57002627","109610.458872993","109690.157736194","113696.628341803","114149.700222206","116872.83912555","",
"Dominican Republic","DOM","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18068.3100609364","19559.3271531587","20492.7642048495","20544.2447451634","21195.1695415865","21936.5901320947","23295.685166569","24269.3416517354","25132.2811653428","25714.4156710086","26543.4349274158","26795.4312046786","26451.9868551506","26449.5694013343","28560.4887985496","29632.1862120772","31237.9911562468","31281.1269940462","32407.5525343351","33461.5746393754","33283.0452174675","33383.488183301","34499.3271478138","35917.6852190614","36579.3405277187","38059.2277036535","38613.8625253598","40607.4345781442","42056.7635518458","",
"Algeria","DZA","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41620.3928338352","42921.8214909455","41421.4335585001","40352.0996528677","42941.9728948897","41325.3368417635","39030.9798359273","40760.3097485693","41939.5737856336","43355.1983972361","42067.039372232","42556.1339158355","43305.8662015854","40898.3409844298","41162.667006988","39592.4633137706","40839.8878036746","39891.1663506687","39262.5391578347","39580.2537793943","39939.012795393","40899.1810771026","39886.2971475627","43074.7149078681","44569.7282543945","44860.6761223981","45804.0578298153","45830.3051998511","45616.8383333351","",
"East Asia & Pacific (excluding high income)","EAP","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4461.30059016754","4816.77294375988","5226.96497339246","5664.91558390486","6112.20448140659","6524.51834135071","6859.84009486039","6824.14665232426","7128.98887987967","7538.60672813807","7993.38388370788","8550.77697619469","9198.81157140594","9883.84541317236","10730.04716066","11716.7450290067","12926.0091965732","13886.2176042206","14805.0150209774","16088.0564182055","17241.6325072423","18380.0549289392","19589.4519192747","20788.8335423078","22069.7047423257","23392.8566454614","24829.4067907851","26289.0210541041","27763.8696586608","",
"Early-demographic dividend","EAR","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13599.3681662223","13799.1109546144","13986.1886782078","14108.1040630503","14282.5524899753","14750.7266983399","15007.5751015977","14930.9668172133","14956.0471766055","15283.8008443366","15179.2114997043","15250.8256758359","15734.1139777835","16288.5274760643","16896.7736382415","17603.7631192197","18292.7077075289","18654.9521373098","18754.8137062902","19665.6522218461","20377.5724563014","20948.8793406191","21607.8427876073","22285.0973624225","23077.4202005887","23922.7225994217","24690.1138291767","25272.8785459484","25539.0185763256","",
"East Asia & Pacific","EAS","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10320.0916078483","10651.757746628","11032.6587205462","11518.7477272558","12083.5119343073","12609.0662719943","12997.4390185346","12857.6787644281","13237.8434090114","13807.0085812048","14264.9023814688","14894.818671289","15597.6839109008","16410.0024644429","17336.521886963","18379.5922581585","19646.231699607","20497.5095620725","21083.0007511401","22608.6043592418","23725.3714853837","24869.1435396285","26116.9286279521","27285.8201966819","28527.8389743092","29803.0428400104","31273.2318230555","32656.7243530638","34079.3003468886","",
"Europe & Central Asia (excluding high income)","ECA","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33718.4021201027","29988.3218944076","28582.2082178838","25634.1193728335","25346.2594649203","25491.8785588","26694.7040472169","26636.4729344298","26613.926737453","28349.5078131714","29177.5248834927","30320.8166318544","32378.6135538405","34732.2671522867","36612.7027843417","39175.8704609476","41381.235599533","42661.5169869963","40447.1043476013","41952.2496828241","43684.4079366233","44857.9082658121","46172.8548111031","46915.7431110194","46740.9781443304","47160.9406688404","48654.2562132132","49733.6451232337","50928.1296126854","",
"Europe & Central Asia","ECS","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54155.0037597541","53273.5236561563","53408.3333745315","53690.8074058781","54761.0149950632","55800.0122651505","57601.8126371888","58818.9804919101","59473.3415461635","61426.7414948681","62556.0807339364","63484.1761297483","64679.3057619889","66702.3975006317","67917.5719267935","70002.8988175528","71599.6945798945","71925.0770459824","69552.8176033533","71197.5729947745","72717.3056880008","72965.4167695787","73642.8031877199","74453.4846632509","75062.4319328268","75669.5780689269","77123.7779597914","78100.1978206874","79334.6672947866","",
"Ecuador","ECU","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22194.9809295043","21962.8708776636","21723.1804461096","21916.5383657299","21736.620721261","21498.7754426557","21787.3676588897","21130.294368466","19736.8074871147","19560.0253151382","19873.7363346888","20479.8971094201","20835.9692111862","21139.6525873544","21669.3368171805","21636.5167506104","21984.7688954336","22998.1502851281","23443.8559664359","24011.9919596964","25490.7312479697","26068.4779693291","27020.4611865586","27673.35459479","26171.8510055244","24826.8580522279","24415.3862223497","24476.7959650718","24082.5118991738","",
"Egypt, Arab Rep.","EGY","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23986.9159215211","24327.5127625026","24928.7304779826","24743.6459539338","25883.7211741938","26108.0125320703","26927.6283031499","27901.8724293477","27820.5518590549","29220.8800443013","29844.4540363317","30262.6709307076","30335.9711378576","30140.1901725152","30662.8904903769","31428.8725524452","31561.6110934095","33089.0953300142","33675.4677978782","34211.9170346744","35506.3062800734","35631.9526734902","35613.0134302286","35944.5500536674","38042.8823966906","38942.7374295343","40619.4781339474","41930.6935301964","42923.8268976626","",
"Euro area","EMU","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80760.736630476","82736.1905727871","83761.2137637725","86368.8514849697","88017.5639144282","89137.788104056","90943.167294543","92446.2434776213","93371.0715412419","95161.3778494705","95901.3723183979","95817.0209586739","95541.6805172202","97140.6676077442","97389.5011302924","98868.253178541","99904.2188771782","99432.585808092","96788.6213748028","99208.8478664941","101141.774210035","100868.527300292","101051.457146017","101901.224266315","102855.906214023","103293.242937342","104433.791811111","104879.575740654","105454.18950405","",
"Eritrea","ERI","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83023.9059955669","84821.6294497213","87496.351708896","90245.6801109024","90262.014636894","90500.3713175349","90387.6372613656","90543.432691437","89351.7970648278","89592.0505147546","89869.1286228484","88998.9069274919","88194.7449138248","87770.7965183567","85800.9372488423","86130.6657869531","86825.5751298252","88167.1543965658","90644.4037054435","92275.112627688","93157.1464308081","94438.5199597334","95517.4577232681","95563.8121247533","96466.0728302878","96442.7038467962","96654.5437896174","96628.4111242513","96797.2252428879","",
"Estonia","EST","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26081.1101090183","26485.7281680432","28819.0106402734","30782.1460307558","34899.4729415127","36844.2248399886","37942.5099212702","42288.8245791957","45385.8627996641","47827.0238706068","50398.1648021357","53147.4092557751","57164.4264655219","59575.1012092745","63325.3123144635","60146.0845293057","56881.5094023084","61206.7406107471","62132.5323310441","62719.5774581243","62947.2002086595","64390.6956922583","63799.396278939","65372.7562857916","67419.0295865475","69850.0618591496","73298.051731047","",
"Ethiopia","ETH","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1697.65146030369","1497.5037143949","1638.79390764275","1633.8311362735","1668.34722859172","1812.5720705439","1807.18398314941","1687.3292680246","1716.68019601673","1753.72611301914","1835.84447062429","1800.56613900279","1700.77561605967","1864.43550583424","2012.2859046212","2163.38068922345","2337.82601151929","2509.9113026838","2647.71394772643","2882.19041110852","3091.65864716054","3239.39931604492","3453.92424998706","3679.08419496149","3926.0788398913","4159.72894746625","4412.3326519085","4563.53548895644","4779.79148399369","",
"European Union","EUU","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68497.2569031391","69865.4439605261","70796.0854615373","73142.7885011078","74854.57235148","76223.0461525863","77707.7999432209","79213.6673028098","80601.6187919717","82968.7256034341","84142.0392361981","85246.4419712149","85509.3801665091","87467.6283504692","88124.9111745799","89693.6804445418","90826.7282538107","90645.780914899","88373.7856044432","90635.7845134168","92614.1036090337","92368.3930915442","92661.446229158","93394.676888237","94588.8066913053","95210.7840290693","96484.072253913","97392.2545920929","98534.5211637275","",
"Fragile and conflict affected situations","FCS","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63905.7173215696","66513.9517753794","70316.5085303637","73891.710325955","78155.2772692314","80215.1736806335","83119.6002302772","85255.2240617283","85961.6805051436","89660.2169604724","90359.2637328831","91503.5671857456","93477.7939771857","97429.4104308649","97377.2278952389","99311.8702947566","102474.002821736","101676.583402266","96416.4902826563","100031.232061217","101408.985013147","99647.0804313721","99833.7542127386","99844.9499510961","100877.558858341","103350.574272446","105706.922200576","104539.621029987","105009.284940006","",
"Fiji","FJI","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22761.6642238162","23830.6244956546","23914.4373060312","24696.9441625563","24832.1555945036","25749.9986386351","25014.5038832388","25182.8293316232","27288.3823871482","26744.9430344513","26814.9768500401","27301.5335072332","27225.3126898321","28266.08141582","28014.0263837853","27783.2998592528","26743.7986553822","26213.0787428564","25174.3317321718","25269.2329389841","25456.6571133441","26252.9524298953","28042.3947160392","30224.3092815042","31869.5320943761","32800.8031297666","34413.1269865118","35523.1886562678","35011.184068334","",
"France","FRA","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84985.88271667","86669.1268486626","86783.2105820443","89851.0333450597","90448.2342495693","91156.019439314","93613.9408035906","95821.2840990435","97885.3731713229","98991.871691301","98933.9713819103","98956.2357464032","97388.3713037483","100167.108470955","100370.943051858","102225.17754567","102918.781740053","101782.909422177","99847.350337581","101602.823998416","103754.298372837","103920.337692151","104626.693343254","106271.501648952","107284.958380069","107883.272044145","109409.548956456","110389.841637107","111303.108494983","",
"Faroe Islands","FRO","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83994.7976372294","79329.9674263614","80618.5223961404","81455.216286401","83252.7873742016","83919.5664663167","86245.6069901649","86602.5740813515","76170.2124252935","72278.5270629218","71574.6252916446","69163.5468827302","68402.9605733389","66375.8713809272","65575.5640479078","61438.0548906336","62892.1879000917","58476.4505632749","56677.7057018864","58523.632420386","59961.989923729","60168.8967805437","60542.6185476044","60068.40209193","59513.368437062","58552.2922446878","56793.1972946353","55466.4273719267","56241.6167266295","",
"United Kingdom","GBR","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65576.3393774751","67121.4149697608","69809.1965551237","72084.6415729837","73215.6185393762","74372.9417752532","75842.5988823","77693.9325627847","79422.2607975833","81048.5933712461","82801.2222206264","84084.8157673965","85825.3981604586","86866.4809572239","88457.5874708171","90173.1891226425","91665.614306702","90550.0260497092","87995.9015546082","89428.4966963446","90518.0024063587","90704.8602838491","91401.8476456694","91547.8180072602","92108.3967019828","92510.7890928755","93202.9878158303","93254.3807888895","93924.9629311167","",
"Georgia","GEO","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17733.7347894452","9873.94659627973","6840.41010407095","6327.24023077635","6657.86257085862","8095.70733395288","9314.84442474644","10202.7742113021","10628.7362772114","10976.1839134954","11238.1926077872","12475.3527340998","13407.1995192842","14638.4526408671","16347.8033767936","17800.4011874075","19936.155946227","21492.6587497634","21529.6864971717","22426.3054388854","23790.3632303882","25193.129586221","26373.2357972151","26635.9015946858","26899.9637260227","28128.8883676344","28701.1109461673","30195.0918176448","32051.6475463215","",
"Ghana","GHA","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6004.46253117317","6041.97098769417","6172.48089352892","6213.41435139819","6311.90508407897","6458.13847256839","6588.37082411047","6760.9490275248","7016.0156657157","7099.0730455446","7144.25166036046","7228.17847751447","7355.43074628335","7511.10602127077","7696.03121925171","7920.55216456153","8049.49797778031","8565.1574821744","8782.6678163692","9258.32643112186","10359.9943086803","11120.3158708722","11730.6960704891","11862.8001472357","11920.5547852528","11852.139287056","12347.3342292743","12792.2179123997","13322.9340871619","",
"Gibraltar","GIB","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4472.71229250851","4510.82168043175","4632.70678832665","4704.24674982267","4805.16756526182","4908.78646587823","5046.34172427966","5110.89871457497","5191.27427842568","5206.7543964516","5305.433307277","5493.54033348555","5469.60012960577","5498.96449913345","5557.24139186737","5492.15201370007","5732.79835421262","5829.6882775611","5636.79688509765","5775.80001371026","5958.41820824687","6164.41266040079","6252.10202723696","6315.50862443631","6378.55525640859","6865.40100442565","7344.91610596218","7550.74654396214","7693.41070709244","",
"Gambia, The","GMB","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7692.44776445643","7727.95120705581","7754.63051022644","7562.86006272794","7423.47062332571","7414.43723746933","7585.88254988565","7647.99278567134","7921.30166969374","8114.14171395494","8312.2330481117","7784.29735336291","8037.9873246432","8299.53039162159","7809.53872283066","7491.57960585413","7443.85185047865","7630.31352363693","7880.97814736606","8053.91202214051","7148.90029488372","7263.61758077605","7235.05929693261","6886.25961190335","6931.65906769472","6831.27492079705","6925.45421005783","7186.05521143597","7364.62302569569","",
"Guinea-Bissau","GNB","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5374.6553611555","5318.46028446457","5315.28127711685","5363.48456879762","5472.84342593492","6003.48066826623","6274.25760838804","4402.63129588511","4357.076345795","4495.15782210835","4483.97502773492","4329.30196371028","4240.32450279247","4239.6375782609","4298.86741432337","4278.45867770375","4295.7427335616","4310.40828508169","4339.99981213063","4413.72960509625","4640.26400648481","4428.0433041137","4440.5538957544","4350.85491251998","4485.93531757887","4635.73293627076","4773.99147534269","4817.40511191711","4899.63844249705","",
"Equatorial Guinea","GNQ","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3117.38474974607","4068.26692733652","4371.49756512907","4918.74825034542","5558.22759198016","8926.12998696325","21412.1382051849","25339.1949498961","30375.0143898226","34154.809981947","53404.598829909","60888.840704295","65951.6531136492","86205.2751014269","95135.0965121991","97378.1507761272","106354.464054265","118487.115858443","113824.129234072","98010.207141247","99801.9232979982","103168.776263816","94240.8612725907","89988.8961013863","77797.9292843798","68487.2936230797","62224.079810488","55995.5203130115","50769.9779294794","",
"Greece","GRC","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65610.2111969169","64370.9925193879","63306.9067778315","63173.3995365696","63315.0541414606","64175.4124041414","66612.024120427","68240.6490734413","70041.4861088117","71775.2487510654","74948.0443491532","76608.1899488445","79734.9120477076","83084.3905361695","83315.4496206754","86804.704135618","89435.2654837265","88759.174208586","86145.4801839311","84322.6385688716","82411.8359603488","83716.7007118976","85244.5083457012","85699.1534700964","83756.289532501","82172.0547602156","81390.032243297","80843.8714378029","80777.3365351003","",
"Grenada","GRD","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17141.3040266287","17456.5509943903","17654.8073758494","17855.5089647658","18186.5609471583","18224.2818376583","18465.6216937614","18796.2121781952","18949.4619065141","19060.4325688005","18919.5460183509","19093.5115885604","19056.4298624718","19147.5885043009","19301.7942894486","19830.4909768806","20533.9687748925","20663.3144596635","20302.4007608635","20398.9750992599","20615.5920506322","19077.9364374808","20821.1768533877","20922.7217190708","21276.7535328734","21136.068244357","21109.320803912","21181.7558302434","21472.9959184573","",
"Guam","GUM","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15180.9423617567","16227.8066532613","17431.5106933735","18996.8928436472","20075.486336351","21767.7769757006","23240.0832016011","23027.929556195","23974.8346110526","23926.4476226382","24759.865992904","25398.1924521794","25210.3281464643","25538.4354018341","24938.7991785449","25790.9189928887","27293.6662548735","27440.0470474019","28219.1474432257","29056.5068922878","30242.1717922228","31474.4844428751","32249.9544458288","32389.7914262473","32248.7135433473","33130.5626731048","33988.0293852138","35137.492186385","36653.4393607741","",
"High income","HIC","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71161.0485430766","72737.9077294513","73748.357149724","75444.3607630316","76634.8817742099","78244.733630052","79622.6352174065","81148.6928565534","82919.3399955484","85216.2446644993","86059.8323934797","87390.7382877832","88879.7104223185","91103.7791533874","92439.3175029832","93878.5700318205","95040.9841505605","94744.0023837972","93292.8846710656","95857.112604382","97227.1959378243","97635.0688755082","98396.4964607904","99125.2729982925","100147.219253368","100504.698596803","101510.743223983","102468.076505574","103605.43516407","",
