"Data Source","World Development Indicators",

"Last Updated Date","2021-02-17",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Germany","DEU","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","35081779511.5695","43379490882.7302","53091518738.8824","73273110135.3824","88265367697.0751","102731107401.224","106064565014.758","122316889581.403","151726385589.094","179812896169.032","198468287066.925","171523763738.641","164005706456.033","160798861738.797","149830837743.11","150847294047.303","214224894172.746","268625227421.11","286460315179.864","272534004993.238","338394845660.332","349061873895.109","409711959924.859","400838755471.43","425888875497.168","502268322642.282","492270600467.897","428127678772.84","427605868622.874","422311953974.004","370062649714.391","368387472035.794","397828910220.215","482392776523.702","528615594735.535","534325332670.066","548402960732.656","610862304954.832","680937454225.868","679276187829.953","664435936798.044","714056090398.814","679961905172.18","732772053108.842","760822097420.988","660901765912.997","690073848584.185","732222059109.413","791648131829.019","788710093239.214","",
"Djibouti","DJI","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","401854592.310419","422859901.598462","482725635.831645","579085077.650236","601513616.925501","622034661.264911","","",
"Dominica","DMA","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","2138006392.5769","2434167430.20369","2631170666.66667","3047134266.66667","3579366933.33333","4268968396.10573","5211714417.27944","6748558558.55856","8078001771.97329","9955216490.89833","10740368072.7874","11849303871.2687","14766583070.395","17528764303.3644","18683464930.1797","16875712159.9236","16728893236.0424","16363494477.8568","14853481934.2255","15407695160.6206","20726308243.7276","26586075464.5264","28542730446.4087","27383445459.7685","33050245128.1388","33759379348.081","36949068438.23","36230002776.107","38110158475.6155","44497989433.1001","45229536275.3721","41022940722.2348","42706600853.6294","43362981422.551","39190870952.976","40085372951.4106","44424875676.0865","54606937777.9802","62677094690.4575","64791030032.1833","68468166913.2979","77741155647.8131","88696765853.9456","89738757298.2149","88116738663.6914","91383284386.4992","86601087184.9814","89357668171.3126","91021709586.9908","77088408030.1793","77867254832.857","81077670234.7137","86577010975.6047","83490048296.9081","",
"Dominican Republic","DOM","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","89500000","86800000","126100000","151800000","160100000","167700000","147700000","135700000","144700000","156100000","171990100","169075800","177700600","193605600","291513600","222072600","151909200","189347600","271148500","419581100","504000000","693000000","779400000","786300000","870754000","357289725.631305","446682505.250835","233538181.439867","190376130.879346","196046703.470032","206978898.103293","313021965.900854","436450032.095943","586432000","718214285.714286","802976744.186046","945395190.868699","1415476666.47627","1586823007.70596","1745340634.21689","2119491530.6608","2439901743.45456","2706047859.9443","1848566564.52162","1693844308.29257","2894187459.54799","3328513513.51351","4034736428.74915","4839501830.58926","5166616953.11627","5346759608.96174","5409616953.70551","5999065612.99359","6549242145.45443","7034603579.14169","7321968085.74737","7799622936.849","8750693353.81717","9291191698.62474","9844732157.44325","",
"Algeria","DZA","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","389707109.580717","513704840.996557","495990844.642495","513694436.004942","536028984.626603","603032569.727168","647701666.970489","714705272.325859","804043426.30289","942728880.837031","1180440095.45475","1392552182.25904","1556114571.3739","2233612244.89796","2436390580.71953","3084564411.11218","4059382939.55975","5007882723.899","6436482162.86645","6696325061.40229","7316754496.75537","7914300304.87805","8608580647.75053","9686144675.60364","12101233900.4679","12969071896.9072","11885439964.1577","10014456761.7295","9968743112.30185","6728739311.42749","7689137406.11834","8652816757.33562","7604324299.03876","7001237981.24331","7404701353.44938","7967837284.90478","8573519956.07688","8165408417.7006","7442677385.06511","8088572168.62009","8790534876.13263","10046150268.1052","11751511787.6421","11816632390.0088","13144012245.5834","15700735294.1176","22584552493.0319","22152322092.223","27761826367.4237","41388748112.5601","42469009671.1799","40132377173.0915","41769124875.8689","35868135576.3488","33422700283.1826","32246579825.1149","30086620926.2436","28993299832.4958","",
"East Asia & Pacific (excluding high income)","EAP","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","9248442371.93952","9089809445.10909","7651901526.93087","8820990666.35035","9749447905.35511","10691957903.9045","11934387985.48","10668929236.714","10933785131.1319","12692207690.1904","13749276166.8541","15707852653.518","18231081564.6082","21966786604.1308","24807276651.4095","28359760581.8368","30251808644.7873","34895591578.9605","34601500353.7102","41328720104.5764","46975941012.6795","49463514976.3071","52936942055.1921","56205134533.3737","63284839583.4449","69312551881.9654","66096904759.0202","59057719319.6433","64200856538.5717","74389738378.319","81372625059.5632","88069791132.4638","100932771275.291","110113173378.874","130586251790.312","156823927987.789","179144623675.17","192555431689.222","196028716209.277","229733864295.178","256427146872.06","272778968688.439","296299001676.949","322791847772.52","361960539164.101","421653196497.041","509018441061.916","641209101515.222","808487748469.124","910487344721.806","1082283739425.21","1378626635851.32","1595669368656.94","1785072960529.64","1925182104558.7","2058992999385.58","2110745929827.36","2294853542123.02","2604360241243.28","2721585752632.7","",
"Early-demographic dividend","EAR","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","16243041921.3941","17237476932.9552","18577286225.0501","21360983326.7401","22588298123.3728","22876095501.5711","25286621496.2207","28546212336.3882","31434376996.9382","35467335997.3953","39731666923.4103","52109158841.8308","72933421159.812","86900393084.6211","96288335636.2525","107715333638.377","126515310392.768","147973760908.009","173159944288.627","202430486069.844","204793379355.686","199707065425.691","197533046270.891","201168329931.373","204104314635.283","203508203108.762","207488673485.859","209915858561.592","233582696811.035","254737296469.918","273241297799.556","307754978229.01","311572728381.1","317858413475.019","341110297830.356","373410484285.893","376764371412.225","399577990502.341","427627406384.977","432928224321.467","411119978797.607","458562203491.898","517753358564.625","596479319426.669","678224211517.2","786501118038.584","893204203148.269","953883710803.075","1109175581912.33","1243425716405.66","1316876696607.84","1368417304202.55","1465210243059.5","1458327223330.34","1451389123164.16","1548811374556.7","1582021503705.46","1634955344722.21","",
"East Asia & Pacific","EAS","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","46212859683.4392","54445379207.1031","69084615974.226","90669646979.0376","110666312116.918","131707631995.588","145431776092.188","172419586935.312","217615165846.372","236271342975.833","257989166480.612","286091060015.708","282765583843.256","302366259799.202","320976355179.635","335303954434.2","432345629560.863","498418615091.719","584653530894.638","611743828505.182","641208497613.773","726996285174.811","813157359879.303","929821841184.783","1046815914003.29","1200342671562.3","1150649423815.05","1108146496073.06","1040609777346.06","1198407275409.96","1310399853757.2","1252665215095.65","1281911730871.55","1400879213999.86","1547582347359.36","1640319644995.47","1710843601225.3","1884181581959.18","2199181485825.63","2373467354715.41","2710944320491.12","3215936633164.19","3490170080111.53","3489422583363.77","3573120956001.62","3573192849753.5","3731507593831.54","3946085173404.09","4340785850072.07","","",
"Europe & Central Asia (excluding high income)","ECA","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","147683625308.083","161173009752.999","175369126724.681","149058609328.525","121475730720.753","144946922942.457","120870415052.814","126131331806.552","128845713149.884","144629378591.255","111699157421.299","86760850548.8619","95207272886.8186","102429869372.894","122009677995.468","152745550342.527","193723485134.828","242432645485.711","305910878295.519","396434714188.817","500700458285.462","444010402085.318","497276194354.765","582178649686.886","637669459069.798","685758319113.588","619832788202.159","459616316399.633","454768198438.742","507819068437.397","511504932559.364","542516562886.359","",
"Europe & Central Asia","ECS","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","162095396952.759","191751241186.358","232938848211.314","297399295495.205","349468366027.873","436924119105.968","453060095002.055","515875621446.82","638624360675.579","776470908684.541","903781036200.252","827138227687.951","796759892427.843","772009983705.744","731405013302.9","753082405288.296","1021828950908.48","1268932707697.6","1388104097257.95","1394667425420.52","1722082293926.56","1778500487096.31","1936444162563.07","1814050421989.82","1867180701318.09","2108987170725.86","2152988469725.87","2013647962336.24","2020319879116.35","2006711699611.13","1865992738235.91","1914447888476.6","2145107470740.36","2657594882611.97","3072984723747.31","3267759304928.28","3512056870969.85","4045399175492.52","4537060376096.99","4339969453703.23","4337380678576.46","4660827157308.02","4492181101300.71","4699537905074.52","4732687651491.14","4024516087027.58","4027596168557.82","4221424119162.6","4502481781229.91","4481087602996.5","",
"Ecuador","ECU","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","183549832.294968","166744228.836308","140968902.2007","161370282.580408","206715203.434185","225184944.65507","222321572.068787","191061587.28248","185851089.5783","256317868.53346","277472008.982226","234453387.575868","293978921.735923","420577608.08221","1058379344.72269","1618928049.34974","1835741981.27614","2305917364.54787","2358176415.44651","2670200987.54539","3270805893.51311","3461992540.74433","3454641016.71777","2639342195.07463","2739672289.3086","2531547522.62044","2391194242.87226","2130988510.65247","2124253282.05329","1900391971.89565","1874732671.85358","1926260130.06503","1798357178.58929","2008252126.06303","2488142071.03552","2739829914.95748","2743479739.86994","3173669834.91746","3104031015.50775","2311763881.94097","1713718859.42971","2311996000","2807058000","3474828000","3982766000","4448665000","4961903000","5574209000","7306788000","8581275000","9181067000","10091166000","11726752000","13323278000","14542955000","14327128000","14596594000","15197218000","15829210000","15583181000","",
"Egypt, Arab Rep.","EGY","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","942114460.463084","1040146773.14915","1080053073.86112","1314018691.58879","1560774818.40194","1793268023.10977","2094873756.69472","2394260599.79317","2462102071.75341","2321421151.04924","2946295484.43665","3120953326.71301","2976319943.8695","2790479078.22923","2920142857.14286","3395569575.04326","3838243243.24324","4413916256.15763","4889406286.37951","5267684368.95291","5967961470.00314","6080449017.77362","5813040062.84368","4883589153.88984","5008260894.25857","4890085240.01795","4154204054.50316","4363133030.42157","4801920768.30732","5338078291.81495","6340312592.15571","7016509433.96226","8879056047.19764","9592680047.2255","10527867885.5795","11184500220.1673","10943396226.4151","10719101123.5955","10173076923.0769","10048701298.7013","11414309484.193","13200000000","14781085814.3608","17727272727.2727","21470054446.461","24446460980.0363","27022375215.1463","31200000000","32744186046.5116","36212338593.9742","38733153638.814","37987730061.3497","23790760869.5652","20855374226.224","23217539863.3257","",
"Euro area","EMU","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","101124503805.089","120650683844.81","147996605164.759","193922916061.233","227334832788.615","281232967547.484","292484370912.882","336722394036.577","419731978740.06","507687316571.264","578826446918.882","520928458620.988","505140730211.218","494654227954.185","469740184024.595","484272884670.87","673214688307.545","842600903003.908","912319688676.577","907228060816.911","1146400084724.91","1199146937425.77","1348258268667.2","1258112509075.07","1311086013698.15","1502345349975.91","1526113712338.43","1377237538564.14","1394005007669.17","1389054128646.52","1255967070680.02","1283133756299.23","1420956160533.04","1778234420614.49","2025713838870.05","2112170339145.8","2224094533356.91","2523071200713.13","2838852916488.07","2809544994819.5","2721506515128.05","2880321222785.53","2675626745667.6","2803683045479.09","2848569231325.7","2425086282354.3","2476946835160.31","2597859529922.24","2796828285855.2","2746620285325.72","",
"Eritrea","ERI","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103855300.765824","145854050.332747","160422077.922078","253828125","268629949.5021","205419519.715552","390151998.804656","428050327.502883","387068374.025974","320882682.700385","289224549.010617","405544895.12102","406035249.320036","387019957.18348","313931707.317073","337858081.300813","363829398.373984","373413671.544715","505565515.447154","549641365.853659","","","","","","","","","",
"Spain","ESP","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","4046004278.58331","4681686227.54491","5869166450.94486","7794805825.24272","10038214594.7505","12508959420.2899","13951740860.4825","15876976998.9047","19960188802.0833","27794903321.765","31668530981.6663","29490522616.6877","28842432227.7753","25907525522.0418","25673200165.5972","27455210371.82","37674950695.022","49364952162.7813","57684636480.5028","65677402670.4146","87184722494.2866","97661945556.4451","112339151633.35","96326090992.2866","94237853682.7723","108255938083.8","112370944437.147","100352272727.273","104385789063.37","106568293202.642","99665561083.4715","103782550335.57","117267080745.342","151910835214.447","183208343680.159","199883099117.025","218626270229.582","260650150561.183","305917679800.791","306619894415.115","293136189331.122","305687626380.326","264658478016.621","269334829726.786","268899741149.856","232804207499.811","234811672065.531","244386188268.236","265347487853.333","263005982909.803","",
"Estonia","EST","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","826295316.221223","959244013.457352","1106445318.64673","1082417739.62804","1051824842.20018","1174398709.53387","1274608177.17206","1124853036.02691","1176921493.15191","1349369878.49675","1776225158.08491","2125785093.1677","2391743564.2333","2719461799.02145","3611026553.51766","4555438699.28226","4168502361.76716","3951758847.62409","4382859490.0525","4296334948.572","4798713322.64115","5110034409.33587","4605870042.52748","4891948181.29107","5339744224.18707","6025066937.29725","6249075754.37646","",
"Ethiopia","ETH","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3296964720.84367","3595737826.71689","4267123006.23276","5143904126.82436","5821946097.65322","8272520953.85651","9084086964.66893","8638014110.50934","8817289389.82398","",
"European Union","EUU","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","117214712350.566","139445738414.317","170687075731.192","222479366021.545","260515697269.549","323008626306.363","338031356286.173","388991101223.066","481707209868.292","581931010751.47","663290018971.075","598443527138.3","577294920892.322","562321715346.976","535135972273.906","551944642145.183","763366413451.669","953764241564.53","1031760498533.3","1028564953787.02","1296663284266.19","1351956886413.25","1514294374122.83","1404818937876.84","1464963581699.88","1677715205913.57","1710937902809.15","1548555868139.51","1572742593813.26","1570011344600.97","1426403266209.96","1456942753929.38","1617508567392.25","2021552884777.95","2303001917759.15","2413450017766.91","2552201680027.31","2908826041047.06","3290490045737.12","3216657190832.58","3143396772912.78","3333672137780.14","3106122034300.18","3259501764482.4","3310088061296.58","2821699582938.26","2885243675373.83","3035962898330.48","3275623927813.4","3223064671767.68","",
"Fragile and conflict affected situations","FCS","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","31326297256.4356","34815278866.588","36089026415.578","31336633557.2746","30057637232.6261","33114981472.3759","32926630049.8965","34519203295.1154","31044708427.3349","32358167781.4217","37051965712.9329","39735187532.3736","34394649139.4896","30129007222.8492","31230369609.0655","31628308222.6957","45340527947.6615","47010400448.5643","46424955567.1965","53291116747.9332","57054200003.617","46011525053.8643","46252089423.0717","63279597156.2079","70486020382.715","83728478470.9461","123678041308.551","151866146329.712","157363840499.107","170664304965.599","179495562979.167","204510200907.372","228871308159.07","252503302965.71","229243146236.63","211910570546.861","210240463218.354","239638291045.932","","",
"Finland","FIN","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","1622141845.97961","1875737425.40494","2226118439.9197","2883270577.25222","3736588939.65653","4985248100.85664","5699006000.92322","6156116275.63819","6548544404.33213","7824744313.84521","9499521836.14919","9622485533.20474","9745898606.14284","9577284372.33134","10020775623.2687","11010168841.1358","14655172413.7931","18606790206.9525","21384506041.2225","23109325204.3786","29519514849.9456","30554330245.5521","27312184762.4104","20787967107.3176","23136027319.2943","29380446623.0937","29279057727.1551","27047302714.4657","27577881619.9377","27395056467.0786","24811129537.4977","25787919463.0872","28824581215.8856","36133182844.2438","41758132604.9168","43852754632.5084","46246393175.2603","53174103476.5946","61363702944.1922","60769658238.3996","59021651469.3021","64300635559.3139","62243862614.3895","66563617902.1798","67272034335.2681","57166847103.8909","56954645243.4172","58266695720.0001","63054704141.9607","61928210407.843","",
"Fiji","FJI","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","191578239.608802","202519307.278259","218529601.029601","227717797.443461","226171254.387585","218796809.98613","222932297.643217","205080794.276067","184157169.824512","204874266.837457","233919238.301033","242178774.735701","275946773.120426","302590478.661305","298589577.214671","317444357.533954","337846504.667569","351527325.621667","288202134.084961","308539805.036556","290284694.165179","289203197.751032","310850976.267776","385694693.533073","426370455.856896","475019515.079834","571347042.513863","580345898.279824","550530436.092113","485563225.443575","470360736.068394","653825151.01659","743898877.702665","793549136.667753","968288536.500578","941899787.424342","932952402.398124","981884487.114785","1103254066.69671","","",
"France","FRA","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","9183552631.46641","10205276007.2763","11673422080.4491","13400652754.77","14888728412.6465","16108418996.5131","17539363178.239","19217434210.2908","21522622841.0192","23764590235.7124","25234439588.9926","28812596187.9957","35414824447.3342","46540954625.8103","51477086743.0442","70640966804.3445","74008467631.7946","82722653115.8064","104117732558.14","125610545790.934","147593914933.251","133901025950.513","129851282563.13","125159652293.657","119566163776.927","124921156373.193","172084477696.752","206882025537.488","221061557097.236","216700596339.708","268671244428.382","274862225322.637","311955390334.572","309658327542.275","323212429111.531","371080299645.157","376847031670.727","339988761519.443","339931065154.547","337800980183.252","304133959830.477","304774944071.588","339519104084.321","425950338600.451","487566426620.313","506581270986.196","527692886714.339","596096359156.857","658461989160.686","647827174215.06","633942388116.839","679427859250.127","642789557940.388","677798282625.89","688110454747.792","580485551928.927","586494908889.33","613597627811.766","649039608088.627","627166563050.979","",
"Faroe Islands","FRO","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","277310171.919771","289799604.369141","273360468.137225","293855433.26765","338936248.369159","437724850.858418","507653018.644322","534242692.057563","564421201.318356","666127817.477084","780153390.478806","766401163.98366","764335627.033659","816436008.717194","766387570.133794","816053273.507469","837986636.971047","720834138.438443","770964243.801714","814339154.008087","898837614.417382","","",
"Micronesia, Fed. Sts.","FSM","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","62100000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","13835136.5123264","17218768.4506568","18648867.3485093","21756790.4544129","24863802.4507344","25707891.8774564","29306593.2073039","36991732.9653441","41201351.6354312","44622150.989437","63675109.4409377","71543628.3468551","76182124.1318046","112612059.751724","142913680.642717","263633219.979051","318057513.264847","508385539.502638","327046769.020184","366205753.392483","566074648.184718","550175544.998149","568461489.900823","583363456.683527","650865457.074829","681783332.752997","877547846.804678","805891962.244628","758775731.128461","593401489.252414","797752811.268336","771009145.823799","866558767.593103","670034180.455644","502380473.364148","582991951.892463","640088874.570816","575325689.508479","693446481.560019","549294290.019264","484492250.654973","803630322.705819","878436506.613972","1054931441.32048","1166088922.09551","1201232640.39037","1377681338.73991","1703168832.44953","1935594170.40359","1953167958.55523","1938423478.20094","2329775192.96609","2409154951.17776","2543679631.8523","2703192608.39283","2131058490.21594","2053266112.90882","1975425936.70236","1782168463.74943","1855075258.87037","",
"United Kingdom","GBR","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","12917334261.3888","13732435741.7986","14611126594.1554","14960868839.8631","15934943890.1402","18001601698.4134","19576886323.4608","21321401154.1941","19698689640.2616","20672351547.6823","23249599232.0614","26861331224.1421","31432982017.982","35252871141.5973","41649013557.7373","54369170353.9823","51711313566.9362","54809159253.445","68258295302.0134","87426075815.3325","120665765744.829","117894493569.132","111614848008.386","104994970441.11","97583389199.2551","99602031570.8419","122269627675.169","146200160156.888","171450321949.484","170675230693.717","203512297585.227","222560354497.355","235399452439.452","204439712057.589","215645486685.032","229993687864.92","236546021840.874","251547151277.014","266313348790.99","278899854392.493","278191859585.414","285618252483.086","324611810551.559","387222857142.857","471107652874.405","500096363636.364","537758969641.214","609145658263.305","597595588235.294","531102975541.362","536101781338.053","557635360594.655","562007254220.086","560659844535.093","607538259894.584","570892339841.749","515128607566.445","497639262645.407","528601529301.777","532953738129.328","",
"Georgia","GEO","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","775350186.776095","596026490.066225","346277516.695523","158329036.434953","247124372.207975","293802858.472681","238267207.511624","357009633.911368","400488792.52542","297723357.3483","261070221.182845","310483839.845634","332414264.243749","324043435.708627","586080968.280467","922105147.01826","930071893.956414","1678180185.57318","2482224309.09579","1994313079.91619","1869718902.54166","2073584346.27928","2245200750.92351","2409642900.08417","2515659511.80835","2137046666.37289","2317953268.26383","2250169356.44551","2324493903.16089","2271353039.28179","",
"Ghana","GHA","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","121863076.328308","141473226.542058","142873951.557326","175090626.908488","203105127.213846","296953703.236795","277343553.023045","261381114.57554","279452586.701391","279452586.701391","284355263.661064","313257158.98961","266381525.878402","269014084.507042","353416149.068323","365957446.808511","338559322.033898","402571428.571429","413787085.514834","413532763.532763","496265560.165975","371162769.118444","261577964.519141","237808636.732614","320303326.810176","423335787.528056","633875315.618858","539673469.387755","504605869.809856","517026118.623724","548372188.026952","625559782.608696","776567505.720824","862086286.594761","747175732.217573","780567139.282736","835229357.798165","851464843.75","772347318.3391","837036384.096024","506854101.670031","516734887.61692","608787607.269056","880260959.85233","1081112284.60256","1644812638.09103","1813254835.5371","2116558974.90886","2504126674.90259","1972947259.78648","2276186013.98601","5424064250.95357","4855258041.53652","6819599172.30241","5597868121.2456","4689884186.72266","5474741316.69139","5193935271.80784","5909483654.28652","5948644669.75888","",
"Gibraltar","GIB","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","219983052.824445","243414314.555605","266587285.135914","284294076.468562","292103907.906695","300003329.088739","283791919.179601","273312309.157509","265874781.179603","277672175.307646","289120928.884462","279492179.220305","244217025.341202","240830857.097304","212196786.251982","207930052.539317","241669011.13337","281898658.054312","252613821.109407","205236129.198172","264782520.029133","425808146.836688","415686320.528693","669319165.308362","861357464.830597","1016520904.61035","1105644870.49425","1580953346.58555","1561966558.07997","1715036050.88477","1451301966.40425","1577198552.53768","1774682361.52781","1821247776.15952","",
"Gambia, The","GMB","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","40383776.7117314","54418180.9464448","60262656.2169032","75246949.4479953","100542659.029243","68923345.70867","84021829.7582051","72417064.2560197","35966511.7234649","34245472.9241877","47890973.0860568","47522509.0930773","40969987.8685585","43590557.1773068","90304496.6850259","101162123.273042","109772963.661898","84744296.4787409","90908447.9741835","97005419.9158943","90530960.1772514","83947797.16436","84226211.266246","87899465.1068222","78136671.9363558","57377792.7281125","42640121.9747288","74658426.0458673","84758218.6076135","88399719.2302348","101353252.872547","152664876.263946","139203735.118824","156468656.290161","130135940.125248","123857830.040746","127584563.485883","108644954.831908","114754991.036602","125396774.453859","118389069.469565","114019598.436611","149493630.961298","",
"Guinea-Bissau","GNB","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","15699075.3705926","17008642.855928","19980071.4271443","21866949.1525424","24926644.7368421","24950519.1973575","27989656.3795239","21309635.0925587","25914409.221902","26366565.9633253","30585589.6501027","44079242.4242424","48726909.6529251","41635434.4112018","21368892.8325322","25793746.875403","17246190.731246","18597222.7606042","15850134.5701061","23932889.0779336","25106424.3628792","27302176.5509547","20318827.3607085","16706667.4317339","16785422.6517415","16273306.1644927","17735656.1387078","18846285.2429817","19154107.1660431","24200132.8246216","68748720.9897296","57437878.3548883","60082134.807295","78716528.1306659","75452214.708593","85780672.2472321","66375287.3136385","74340254.5621004","76625704.9327354","73137743.1620346","78196624.3345972","95303504.3499333","96666016.4608683","74504249.4466487","145872167.155807","118721275.137146","115805305.923535","125523534.818422","141352368.76999","","",
"Equatorial Guinea","GNQ","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224832553.854916","733517425.554624","1001085407.96066","1314082258.51726","1673248461.46532","1906543790.01537","2516119941.78869","2592983379.1102","3392859601.42507","3475156721.73353","2890460388.38541","2846996383.42938","2890999104.9789","3049654647.20725","2872366280.88566","",
"Greece","GRC","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","532846654.666156","579796323.561002","633819962.163773","683517211.778508","797377683.744031","917814630.438021","1029602206.6558","1234206671.54129","1331440815.85996","1487968865.23046","1660409090.90909","1814034090.90909","2021625000","2473440736.47871","3455829545.45455","4237396386.82253","4539785447.76119","5582997224.79186","6739656771.79963","8522419503.21987","8880239808.15348","8991359163.59164","9505346938.77551","8894326625.387","8907143288.99637","9220340488.52702","10305778967.8676","12225631605.4353","12492010569.301","13771233738.9845","17114346517.6268","17338209011.0301","18535997497.3186","18061284185.4935","18638682584.2697","24354349168.9954","25683059173.2729","25314102084.1133","25271345555.1712","25628927125.5061","23762445181.4999","25488177181.2081","29577557876.9057","38282527088.0361","46071902160.4172","49606734237.0352","55088509597.2902","65356679441.5549","73448290610.81","76919799944.429","66470717892.6688","62700123164.0495","53404364271.462","49025142214.2094","48067410860.5229","39902200865.9565","39159065732.6138","40324196660.0342","41761900653.6564","40902447267.4901","",
"Grenada","GRD","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","742277274.314252","843050524.945336","848138204.739115","913096118.9211","1037254073.51617","1199270316.39238","1229532354.64194","1171849718.17713","1253376050.06799","1194630988.347","1284831650.73091","1302806236.08018","1104579437.86323","1146307767.72583","1217177300.88295","1346688626.35796","","",
"Guatemala","GTM","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","79900000","83100000","77200000","83400000","89600000","97900000","105000000","112600000","115300000","134500000","151400000","139300000","156700000","166600000","206600000","250300000","297300000","354500000","434600000","488000000","627000000","680000000","675000000","688000000","725900000","676000000","513196347.031963","559840000","625877900.763359","664062500","503700566.231218","510051900.017897","670811898.038912","724615821.414629","723588120.740019","807506797.921041","796330099.159443","889021224.664809","1101171650.19392","1158023370.75","1350722253.70981","1880932354.36337","2007811728.90804","2104215605.28404","2099941961.87001","2307007257.10318","2530344290.11128","2953531870.25139","3527471785.71429","3840912835.71849","4330513676.18953","4855654404.39798","5214062627.65523","5982222406.06863","6511510436.87437","6895271986.20473","6896241792.65517","7562333183.6307","8049341419.29993","8495369703.89907","",
"Guam","GUM","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
