"ï»¿""Data Source""",World Development Indicators,

Last Updated Date,2020-12-16,

Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Unnamed: 65
Germany,DEU,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112501.70638144623,117421.49267843997,140270.54514256914,137025.12827471973,,121760.24056795395,,,,,,,,155971.43509783922,181603.034272844,201512.56450729197,203675.45463489406,205320.5845464071,225054.98562437555,217387.49225886058,229628.77230480223,236904.14283846723,198653.51668926037,203809.64616909612,218536.9207211458,,,,
Djibouti,DJI,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5843.0839768712885,7420.580784162808,6095.324417855592,6685.342044375797,7279.601232639535,7997.556343041692,7568.869151026899,8011.115626107347,8849.475011905119,,,6031.572210445481,,,,,9546.371881204117,10996.914303015365,10924.742607893724,11397.956900027615,,,
Dominica,DMA,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11230.039453484847,,,,,,,,,26367.278348587217,19138.222021048416,,,,,,,,,,,,,,,,25893.057116575117,,,,45203.84879053458,,
Denmark,DNK,educ spending per person (current US$ per capita),,,,,,,,,,,,20632.66719088461,24586.473650286505,30165.953728644527,38344.64659652793,44561.75946262085,53699.08319466888,,55495.183650876184,68040.64264737247,76825.40672457292,82066.68720750064,,,,,,100424.25951821863,129710.65499068586,142716.27515131296,127861.42399175621,,151176.1914009916,,214514.09370294318,224098.7690790222,264111.4573524523,281103.746780961,,270507.172994245,265224.29323089053,248541.2952011762,252638.6875370593,272908.2523410934,328603.36286866845,381749.9971454201,394574.4222525938,402164.0184488137,445414.0221935042,480874.956416083,491414.5581122426,496808.26854725723,523971.07635477866,423466.8206138662,519784.28634547064,477552.1176657605,,,450285.1415634712,,,,
Dominican Republic,DOM,educ spending per person (current US$ per capita),,,,,,,,,,,,871.8083622298916,,,,,,,,,,,,2096.780990862193,2177.1175624821785,2443.6749328586784,944.4152159865615,,,,,,,,1341.5652485982025,1704.9829732428066,2193.486916955368,2815.0110801399605,,,,5417.704042445771,5859.083419065945,5953.193475234446,4461.010178249117,,,,9635.86213267983,,,,,,,,,,,,,,
Algeria,DZA,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,12803.355039073234,14534.099349443004,,,,,,,,,,,,,,,,,,,,,,,,,,,,21354.805978202014,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1868.157249690444,2514.0882281032023,3316.8016199930976,,,4026.5578989234978,2714.900219982273,3199.6279160493664,,3925.008777337385,,,7576.446234514827,10845.187005838983,12852.22633130244,16329.794811333188,22393.60139067146,26173.53618671184,26702.76559800698,,,,,,,,
Early-demographic dividend,EAR,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5143.852456719064,5332.638875704565,5323.620108394515,4234.483638043697,4858.657926853336,5316.907397588934,,8029.396957142373,8345.911961501428,10725.307580757666,,11876.316843547389,12365.465555294184,12499.405764092731,,,,,,,,,
East Asia & Pacific,EAS,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,3507.686448389576,,4752.235790659752,,,,,,,,,,,,,13228.950521789766,,,,,,13076.016618904254,14554.483074288282,,16710.0792414008,,,19245.65904672631,22184.835412993947,29198.026657967235,28017.11633941215,36560.85752488478,42738.32100656457,39039.22610492266,40295.310990056794,,,,,,,
Europe & Central Asia (excluding high income),ECA,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5808.72362583112,5999.85730283662,6005.405901283488,6408.212432157547,8414.437090779034,10949.52553852595,15599.182594185973,17841.225164941097,23858.38452483884,34049.289854324066,27706.214693629718,,39347.43163746065,39861.994884029424,,,28483.126094144078,27256.13614160607,32248.159603568973,,,,
Europe & Central Asia,ECS,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53842.50489607193,54532.79448335079,58328.051338632176,58115.27694683691,,55836.572285642455,54314.65968033913,48527.48229229368,54694.611822132625,56974.39787009606,72835.42182591998,85842.75572764738,93719.18924712096,100068.25434634754,112910.38310418652,128961.20675015722,117062.3481094956,123267.21139018658,129806.6335716754,120660.20215038002,131048.39928582177,134790.88279441342,110190.75210567484,107908.68525177153,113023.68230779593,,,,
Ecuador,ECU,educ spending per person (current US$ per capita),,,,,,,,,,,,944.5961674606218,828.5473460084033,,,,,,3612.129520159777,,,,,,,8038.753071469225,9899.19829383819,11325.790471810164,,,,,,,,,4260.780306641509,,,5035.936613998053,2443.1470740529553,1663.415400844113,,,,,,,,,18375.453500249634,20885.584544087556,24582.455612008605,26382.13396401083,30309.75612996399,33549.81567995334,30614.49724307485,,,,,,
"Egypt, Arab Rep.",EGY,educ spending per person (current US$ per capita),,,,,,,,,,,,,1104.4252685868014,1168.9118871825137,,1279.2128062702436,1476.287562260403,1669.7639728175807,1624.554724487479,1773.1097361382715,,2141.679791111384,,3405.8170163513882,3460.2148391198057,,,,,2964.325714230878,3337.9403147896633,,,2889.9608399570056,3265.213323977436,3893.6862044103336,4443.369889490447,4967.434797456384,,,,,,,5452.400256235973,4961.043149801534,5688.079957812421,5592.234752985778,6143.416228326244,7689.121542553107,,,,,,,,,,,,,
Euro area,EMU,educ spending per person (current US$ per capita),,,,,,,,,,,,,9402.295422779649,,,18672.59916467104,24021.495440683342,22990.111958154077,,31671.90232106568,42181.77071155941,,43303.589218855865,41678.74711907044,38739.98253105679,36845.60937064366,,53235.19367209317,62565.84709838318,67769.15505853045,,86081.8445579133,93349.87296049665,108830.2327353119,99923.34564803462,100803.97406817632,111121.98817715282,114704.19185899646,,101621.66585708535,100200.32925415029,92462.76645440863,106751.633487708,116266.0097680619,137696.2108360596,153564.54181180825,158836.67236162207,162776.96691006873,181135.50787977246,215510.84029067267,213757.11800799594,205628.80985204407,208238.54349890264,186366.9965231616,208610.73294188298,210248.93528768132,168744.41640040712,169447.26875722132,183447.05328755503,,,,
Eritrea,ERI,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.3740009550579,,1561.2370502994988,1620.4764898613644,,1282.2367384966863,1035.8708209620545,,1284.0553775613523,,882.7828858026031,,,,,,,,,,,,,,,
Spain,ESP,educ spending per person (current US$ per capita),,,,,,,,,,,,2222.1384075812757,2573.512029121391,3528.091835783788,,4013.680142618526,,6228.693635144872,7535.122117691595,9718.039909209756,13491.049635206837,,,,,,,,25774.99532457494,32294.90706297696,37940.01152346834,50161.26200958233,55431.32601948902,61825.04859788056,56626.44730442816,60163.271666004934,68612.4287396948,71805.5981607417,,66008.82258083875,66954.22822214809,61295.36677733422,63131.441002218526,70393.25584352757,89576.17476077365,103369.72837159554,109490.02067295765,118703.7361664701,138469.19681471228,160140.54401434335,157392.63841930588,148123.64880487468,154921.15314418508,126591.5006926667,126438.67024284835,126784.24684383455,110302.09981895167,112055.05321987956,118532.73734101029,,,,
Estonia,EST,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15304.90946160071,15489.10388306335,18488.69828637874,20471.243276922614,23342.10490358143,25523.80108899755,27547.540237861725,21734.82764669972,23558.69685804751,29029.689922508594,37984.930003098445,43471.781177495184,50087.65170658889,,77358.4707370516,99836.85630801183,87682.69024080658,80955.78473961842,87577.68644275877,82108.26202870793,92278.62184329488,109311.87634551722,89483.40380676235,95330.5505438753,101747.7012355926,,,,
Ethiopia,ETH,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,440.0920238228975,517.1057957701535,434.2836032659564,545.1650832630405,501.73878155805465,,,,,,,390.0765646109327,,,402.7830025708387,390.2722908048266,,,495.7410520742811,446.8684110594345,406.57005472247243,,,,1069.0209167191472,1331.6349245320646,1765.4355766677775,1682.9029795291801,1535.8288644989184,1944.5899530974539,2600.120106002749,2247.1677226199927,2609.0068163383417,3034.8361143463794,,,,,,
European Union,EUU,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79378.94688033308,90030.5068671465,81369.42425168882,82468.63000038771,91280.27581424924,93790.24549947362,,84525.01000483711,84693.50809550192,82324.028601869,87261.85663977503,96759.03451223842,116321.73428197921,130317.19218545307,138686.66542415495,141400.8364778714,157172.30571645097,185644.02231481456,185329.47850937405,175001.62621254646,177533.16302522318,161836.68840786675,171474.53315636428,180580.98793084826,149226.05449798278,149682.19104027425,156312.96094635123,,,,
Fragile and conflict affected situations,FCS,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6059.694120109933,,,8247.195902492758,,,,7785.094228876315,,,,
Finland,FIN,educ spending per person (current US$ per capita),,,,,,,,,,,,13347.743121839518,14481.04123632513,15914.253915605526,21255.55602966813,23745.519533240215,31485.65651593346,35237.32805524182,,,44765.93884714715,54163.91528426975,52813.247019358256,52276.45956662746,50971.667731281355,50907.46852308301,57508.233673890434,76256.31859023047,96584.73930858866,111715.28372006075,121606.89197586924,151436.0061313578,161509.02731647578,145531.43129727506,131839.99940022416,139207.66143735652,178907.22557624444,176848.1758381618,,,153659.1947653946,138653.01671890315,145691.98179252597,161668.9198688676,202632.05712960628,232158.28281773961,235220.48077174573,244178.67144296085,274573.1685753797,312225.40550883906,305498.3804434696,302196.5658065226,329226.0169646101,341038.6282098805,355333.181519781,356967.2351183841,300865.42907776503,299989.3383826268,295452.3054566487,,,,
Fiji,FJI,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,8526.961128692505,,11048.91056204005,,10627.688798040483,,,,,,7885.349737783218,,,,,,,,,11414.29102714191,12413.444881122268,12162.982955540721,11456.862714124616,14112.647023423007,,20559.61983573232,18744.256180900535,21014.779976290964,23815.401622248504,17727.47762555629,15127.562489475058,,18242.354216389227,,18795.88115594806,,,,,,,,
France,FRA,educ spending per person (current US$ per capita),,,,,,,,,,,,9799.631942885198,10059.182788162565,12948.149957066189,16052.486824709607,22602.61545655192,29629.4950303833,30383.678141769025,33408.34490909292,40256.571027429076,47861.78885448426,54765.22094009104,52534.54073739675,50931.41655746648,48491.48387958196,45850.75398557137,47367.47344940105,63746.80781154772,75373.35622884083,80350.63900334775,78852.90092237161,98376.09497644246,104935.48877801638,112767.217354867,121514.79371112613,132201.5445299603,155714.0029560288,154693.59732515021,,142051.66466214217,,,,,,,,,,,,,,,,,,,211588.37999578138,,,,
Faroe Islands,FRO,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13122.748118288542,14566.988098023563,,,,,,,,,,,,,,,36062.09029991355,,,,,,
Gabon,GAB,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15649.205395202907,,,,,,13103.387428360222,11982.59174975261,15789.489088708644,,,,,,,,,,27239.111633880042,32293.3852826443,29571.934473374113,29338.428449207728,25769.177662559036,,,,,,,
United Kingdom,GBR,educ spending per person (current US$ per capita),,,,,,,,,,,,,13333.934059645799,15635.15278077413,18668.442291731062,19762.665586943,26954.16033044836,26584.500616894627,28385.209749402777,,,50863.75716644685,50765.16493491171,47456.25340359479,43992.12310228397,40070.36245557376,39749.061364921115,46485.582954099606,57351.96726549437,68238.1904968745,66988.82780581256,77442.04942299055,82040.34592293622,88801.4332583488,,95606.16498447747,111899.0716958101,106745.84154201228,,118839.08562511524,114591.00120366685,113477.47219508738,114285.99761422705,139428.5889679453,165372.6424897451,190927.33836283526,207593.46322645262,222343.32174950183,248526.86051131607,231389.94590686154,196442.84130102277,224912.05631843407,235215.48492204293,,240239.5759094152,265535.97631774284,249887.3606748816,222842.73762413097,219650.4673188834,,,,
Georgia,GEO,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3594.871962666429,,,,1795.7445601882469,1451.561657696268,1635.5880320520507,1714.2545479282837,1907.6262780229572,2086.272401307695,3803.1694705711357,4081.1437297081557,5995.456896603744,7107.207057261679,9706.732442912928,9095.706856114564,,10360.573506816552,8428.42790510806,,,,14598.910187345024,15573.79480551243,16629.21910441414,,,
Ghana,GHA,educ spending per person (current US$ per capita),,,,,,,,,,,,,1137.9303542250184,1057.65337311326,,1128.9859845454912,1372.288283750947,1580.3446857641648,1870.0928758523899,,859.9615184120569,1088.6875726633289,672.7605531312263,658.2880068673377,,,,1459.4277681439426,1238.2610749739013,1187.9007555153953,,,,,,,,,,,1686.6255729499962,,1440.4247250285514,,,3146.166243032854,3655.702413609797,4804.296797960568,5967.8973136934455,7007.810227294336,5730.404082176755,7199.150396993665,12614.13135725597,12572.119476972439,10805.459679337639,8853.5267288164,7866.32003343021,8665.816670301787,7329.782997705074,8785.992162609018,,,
Gibraltar,GIB,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.2604739598276,981.2346781053028,992.889949719711,,,,,,1014.7488186331698,942.6554615908135,699.8424649802089,891.2608424933803,933.5651370210876,900.1337604998508,596.1659591210599,,,1130.6538948359591,1487.8754104928084,1715.4823439573609,1489.4200756574,1314.8630764553795,2025.7179617648096,1907.328330052256,1936.3250144781155,1863.3585458287723,1982.920314674248,2034.7839033149996,,,
"Gambia, The",GMB,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,1282.7980003754285,817.7076020157468,,,922.8541552839417,937.6658044580125,2629.072499089178,813.2213361467961,,,1778.4289650086494,1869.9687843019422,,,998.4458355466242,870.9490824388519,585.3270798536822,594.154734889327,457.9678030481985,400.09567483637335,460.59968812218364,497.85150198917376,637.4613035231048,2016.6369013122048,1590.0156210540365,2206.004231343898,1907.7950047156728,1959.1371745544398,1273.8094281208205,1355.1363867639232,1427.182661694975,1398.433525516278,,1773.3962036213334,,,
Guinea-Bissau,GNB,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.3010404907346,,,,,,,,,,,1038.6653453195831,1307.3086546535437,1233.406228794172,1353.4120430885384,,,,,,,,
Equatorial Guinea,GNQ,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452.2268403118394,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,educ spending per person (current US$ per capita),,,,,,,,,,,,2311.0709695604733,2152.0883904804646,,2784.681731884152,3779.462573595062,4606.404484029157,4910.35694898017,5805.193911175873,7913.744442533033,,,9107.717268697521,9411.276438465087,8476.969147119127,8783.289354954934,,10370.46701200281,12041.376915752227,14200.258428398121,15814.66600116516,19642.748085374624,19707.669179980254,,,,,,,38968.96643294108,40102.85727646459,38901.029123411696,42185.704805950656,48318.08672147751,63365.89646229236,80513.53998320045,89394.17698377541,,,,,,,,,,,,,,,,
Grenada,GRD,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22314.077019236345,,,,,,,,,,,,,,32223.06069316192,,,,
Greenland,GRL,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,educ spending per person (current US$ per capita),,,,,,,,,,,,648.7396834967213,719.2497905782211,,,,,1132.9551305139576,,,,,,,,,,,,,,,,,1939.55606337083,1862.5712545200179,2286.3305241959097,2326.1720369895197,,,,,,,,,,6827.223010715919,7691.676960561236,9071.172347206277,,8125.909123150843,9582.928630476714,10082.708528903479,10174.087119731199,11284.575783615814,12105.067847342314,12289.288586353352,13139.881576197382,14049.041554127763,14840.31630631313,,
Guam,GUM,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,educ spending per person (current US$ per capita),,,,,,,,,,,,1644.5523066057303,,,,,,,4182.814009916124,,6408.208078562204,,,,5184.81104335133,4080.103358956231,,,,,,,,,,2654.4634692139157,2947.1810305515264,,,,7933.900743895378,8097.307926281307,8025.008677503234,8155.976036403186,6936.493471236229,5824.001421950311,8998.44314999184,16227.781213791412,13728.928958438299,,13983.02351172989,16666.96959993168,17631.792809047103,17117.389605712946,,31620.44579346812,29082.23735603211,35222.745072373116,38158.743140130005,33762.67611771319,,,
High income,HIC,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,20161.56762971857,23842.875250717,25408.141365597992,,33392.61833574489,37811.000410182554,45117.9893046912,45509.60923326656,46725.45708610906,46108.675742353145,,,59122.260913991646,65170.36968359783,71803.76378630316,,,92584.96705445653,,107199.83129770203,109124.62517448455,115659.82062769456,115502.955350767,,106758.96299397753,113054.58910467294,117292.75640472471,121882.70965769538,123062.13724719628,137080.39793879868,153668.53963785572,162273.63702371868,166526.48815072724,176726.40182949448,193518.01520795154,188388.18642302012,205358.13293113367,206441.19328308327,200125.6424018732,206714.10456464745,213659.6993266397,198877.4712227178,202267.77743119525,207517.10537754552,,,,
"Hong Kong SAR, China",HKG,educ spending per person (current US$ per capita),,,,,,,,,,,,,2620.286255573882,3178.819336276922,4133.515342750771,5061.896247118969,5515.87222826586,6935.111836245418,7610.706482617676,9113.555742215249,,12496.103135927153,13610.661654761372,10242.376451072887,14427.872935761156,16027.71584667223,16743.165347851376,,,,,33256.566918417586,,50840.93941128009,,,,67711.62193167386,,,,,98491.19835743867,99046.87095724004,102748.71613297345,113646.21149934255,110186.8645737455,108459.72824369375,105688.5651846668,102760.91210930489,134826.706489716,114251.47130687888,120124.75662484628,128911.04988596812,144410.4914261142,144028.37579486176,138417.91176092945,143991.22820182247,152813.60526687198,161480.59261877814,185626.58953484095,,
Honduras,HND,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,1808.361622686183,2000.3634128470526,2088.9623633371475,,,,,,,,,,,,,,2102.0840176078336,2451.6790329778637,,,,,,,,,,,,,,,,,,12352.587470407583,15641.172583393793,14763.948531915112,,,15203.700361702844,,,
Heavily indebted poor countries (HIPC),HPC,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.2259453171997,930.343308106191,902.4921392057867,917.7424589171251,,1297.657855806958,1436.8799769857592,,,2064.663887807619,2388.1969329788058,2750.7286792524283,2794.0050674610716,2822.9513141664665,3235.4710117959344,3772.2345558453017,3520.8293515749233,2808.20230555579,3558.2121147996017,3451.2328138541166,,,
Croatia,HRV,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23807.373881339077,31144.661183312885,36896.393628695136,,,55264.76961248367,69780.14980339364,63860.171144544576,59173.603169927,60631.129719539094,,62421.93797382744,,,,52691.76354396707,,,,
Haiti,HTI,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,357.13984558127834,269.2718721349226,274.2504669258446,289.13782346215646,307.3390340503396,,,,,,519.6757291618289,,,,,,,,,,,,,,,,,,,,,,,4240.6798513100275,4385.769682164752,3101.150604782155,3480.793118074752,3990.9523440849457,,,
Hungary,HUN,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19697.508038219647,22707.836607123136,22932.418969808892,24351.172060093137,21788.049513674556,19614.91404629594,,20915.571026176996,21892.055988986456,22512.853265554604,26016.171199118067,34469.50179709281,48767.873235839994,54883.55247390051,59709.38212994841,60776.87640579247,71585.91090770139,78351.31557051248,64684.97779540409,62808.07861562963,65253.761448776546,53924.84353601604,57456.48927364084,65876.93293148432,57418.12192765976,60941.411315696176,68166.98212419209,,,,
IBRD only,IBD,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4936.024412137956,,,5719.701861086751,5686.825754569186,5514.462059583582,5559.8034223802515,6322.559705157638,7127.3946183613325,8891.012886463946,10447.071397911206,12597.288199103621,16297.746200590509,16863.524413670573,19182.37702191477,21947.7201454963,21533.029692659475,23875.11067439271,,,24583.026987018922,26252.665892165405,,,,
IDA & IBRD total,IBT,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4348.55074481563,4254.117347848758,4338.887366717535,4218.727655099396,4785.508013633019,5434.429541770175,6710.271633523752,8212.510190913,9870.652160517695,12723.495049027519,13211.204308773447,14399.570048099728,16472.684812392803,16719.052749272585,18011.771719307406,19732.091083882708,18739.923079649496,17853.06240907919,19989.771728239786,,,,
IDA total,IDA,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148.0288919381926,1137.3458089721832,1229.5550598755262,1257.0483198545523,,1690.5876772632314,2096.107496414733,,,3335.5910295650715,3219.1766737141606,3788.62930522661,3697.957803809148,4370.045615490519,4667.2758234876555,5666.190993936814,5423.613050711045,4465.659053394204,5318.9860909114705,5048.799741176465,,,
IDA blend,IDB,educ spending per person (current US$ per capita),,,,,,,,,,,,,642.473082057377,783.9136221231928,,,1410.986271965345,,,,,2421.6355523946477,,,2851.3179392290535,2432.833678105527,,,,,2131.622951459785,,,2206.698717389725,,2681.3705428030125,,,,,,,,,,2083.713600670914,2267.2513268345847,,,,,6525.153342971381,,10245.34629331415,10926.750638963593,10922.930697240976,9583.610648838601,9514.418801723788,9149.217350472372,7741.764081551022,,,
Indonesia,IDN,educ spending per person (current US$ per capita),,,,,,,,,,,,,,253.381846573323,,,,,,,,,,,,,,,,,461.8501347515963,,,,,910.8805783297643,1030.8581773945946,1226.7536615458528,1140.3847697000026,,,,1840.7362413764415,2381.590778148173,3429.256930214176,3161.4587946184465,3629.196954529186,,5662.313432873974,6287.99422211394,7971.190501578947,8780.9583095471,11619.270095386313,12588.420151981669,12172.864040931921,11480.496816482862,11939.462806647345,,,,,,
IDA only,IDX,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.9648394377817,967.0490925270178,1027.238578496909,1009.4473139222825,,1354.7892892821428,1636.2072530371813,1868.7372086315327,,2577.087423184168,2762.5833414750446,2958.3240638683505,2849.575374101567,3150.832515138197,3421.566678585864,3970.181276030079,4052.18919950581,3472.9673688987355,4252.391511002724,4325.225143090482,,,
Isle of Man,IMN,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.6242597909395,1476.5352702512594,1951.596909595673,1917.2407908445311,,,1975.5474138545587,2104.638285143051,2279.5130772366283,2535.5044852428255,,,3612.5031006833588,4585.42950277596,5535.223460952653,5584.204176306826,5573.256446048916,,,,,,,,
Not classified,INX,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,educ spending per person (current US$ per capita),,,,,,,,,,,,,7644.53259522715,9605.305689980647,11172.397164536402,11794.385861515046,,12543.957232459012,17427.773316029696,22297.42390070132,28714.319052729476,33915.49220141414,34312.732632558174,33202.92599219677,32217.630827358178,30063.569278156425,31551.80089845171,43004.33068208358,52976.60950690583,53752.52150881596,52671.92982488337,64551.88943561547,67374.47582074044,78660.35498452059,74979.05962979852,82515.791901417,93332.85729978225,99052.16522154439,,104165.26262793278,108839.51970191552,108551.08040567958,115504.18638641153,133615.0523356287,172876.8254123706,213687.0028481658,230079.47066740852,246850.40748834997,289141.8404381863,333520.06246037496,319669.79340036947,294144.1946602829,303744.4017602877,282047.3851169,275213.53519272455,270882.89540801686,232996.78081413306,235076.07701017527,244857.19733939818,,,,
"Iran, Islamic Rep.",IRN,educ spending per person (current US$ per capita),,,,,,,,,,,,,1299.1697984361822,1578.0004051361987,2520.744046992039,3911.0403514954337,4691.325387637658,,12543.477207019729,,,,17828.42004217832,17453.41129745898,14980.215897453105,13566.636654109852,13168.039251741817,15153.165114014917,10839.689360169616,8534.962869744913,8785.692670144239,8356.672766567817,,,4605.026448383781,,6405.401946718753,6837.800199295849,,,7414.824034085578,6731.207179283921,7774.515914612308,8573.649922132341,9834.419695341065,11842.365941763841,13167.638369076165,16191.957201218884,22545.81820635638,22376.196355050335,21940.189065167746,24479.33112755031,27117.96758612338,25120.096959883944,18463.918629923384,15647.016034352313,13719.314885965656,17681.76788600365,20924.184965902263,21952.48875040511,,,
Iraq,IRQ,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,6139.963980477273,,,9480.76011815171,,,,,,,,,13717.329929896052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108105.00824968134,,,121237.3334131375,114222.45921007018,127324.94703732485,144104.0780266523,,210503.67800507598,208343.82785480344,206425.8927211155,193783.93300111007,236552.44500265268,286011.9172783345,338973.98168631876,416785.71068051,413674.23244314495,482600.9593404071,400654.93029368966,296949.60707466205,300248.56216962385,323980.98775525176,348749.05313361745,370981.9689639847,417043.45583100675,394911.8198036011,460706.6141614315,546114.8479884744,,,,
Israel,ISR,educ spending per person (current US$ per capita),,,,,,,,,,,,,,,18599.075847751406,28830.514907625125,26925.063299316116,25624.241976032095,28168.312626534327,30315.033040623737,38217.10425420722,44689.30471877591,46015.70500655564,46177.75799173984,53292.68546112303,49250.74833496598,52282.99395590068,48772.97968805107,51966.72301817335,51034.04252648347,63257.76255341492,68910.84004579952,74456.90719703156,82633.8312385925,86315.65721412646,103318.36580154144,,,,129213.19019535353,122816.82503293644,128745.01347300057,129495.48347358593,119213.5033550775,120509.78782276838,118274.6400280505,118458.94003079168,125794.21776434054,137137.90818114448,163670.80336374833,152284.9584729444,169899.77564012847,187432.66243882387,185307.87953680634,213677.23292459175,218260.62922553805,209913.19145387303,218597.60570251447,247006.15561153108,,,,
Italy,ITA,educ spending per person (current US$ per capita),,,,,,,,,,,,7093.410822330509,6683.432593273277,,,13887.601152877076,15243.559833025072,15807.813183572402,,21209.7025017144,29105.66373209323,,,,35153.068271307435,36953.812310767775,37474.80015722794,52670.26498381945,,72311.60948015768,,,,,88707.24808476162,85729.71306036937,89242.96388454223,102658.66688531487,,99322.63474959183,99227.98260317743,86197.46417892088,95248.80232312709,98710.40424358712,124743.32964967699,137080.10951509123,135808.43690959815,151610.08664670895,155263.17774323275,178933.32670935077,167738.43801688147,156030.5669365031,158861.39674891037,142177.7959113189,147307.36657232107,144250.2216183882,123146.75242130556,118059.45030452427,131083.23910288495,,,,
