"ï»¿""Data Source""",World Development Indicators,

Last Updated Date,2020-12-16,

Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Unnamed: 65
Spain,ESP,milt spending per person (current US$ per capita),,892.1786837627187,914.1684152166705,1179.695317391746,1200.4664157066713,1303.5935356086584,1460.3224544240363,1850.1538937910798,1793.2624680070971,2184.042826590824,2623.250503900513,2772.0404437542206,2871.406437869724,3960.6460486925866,4744.0046929243335,6070.6345176529585,6433.35596642391,7611.4386136437015,8395.088800484777,10272.29766424507,14408.600385326441,15458.712239846716,13868.935825417062,13726.407714623916,13150.099020928224,13317.33190648737,13886.174905920783,17098.185038417494,21544.123883898505,24154.716012301207,25205.981917774687,31658.795844941855,31537.388411477357,32914.03874457429,26838.185013962193,26848.51563628716,29660.099016806358,29228.951247219386,25378.448344119806,27052.800925403033,27584.09478036443,25387.659549024032,25023.40869438103,24788.726823223285,30532.700007398216,35557.133209465974,36648.26087395953,38860.69112787062,44369.0709052936,48367.62109097929,43525.017610453884,42318.80604498112,42135.841136121664,40323.71420359471,36986.14010080602,36958.310037925665,32700.860914799225,30155.872184369855,34668.43752875793,38171.22629988558,36670.26512933602,,
Estonia,EST,milt spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2042.8821414789043,2932.0166518919486,2999.6209336678744,2949.9546270726573,3850.194535603203,4363.375927221018,5334.610110156342,5609.868910857964,6773.752706507238,8910.60368430209,12560.703548268633,15149.316793979697,15098.848383066712,17537.952488967738,27751.139351437727,32171.771701995563,26467.291788200855,24944.276755711177,29318.282386916064,33027.478048389836,36366.87594393317,38957.90833887039,35243.07794665982,38245.1522208233,41216.66877440837,45743.62567371353,50303.717404832714,,
Ethiopia,ETH,milt spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,1534.20069637114,1570.6970426207424,1612.7391001333112,1638.6463878761667,1591.4622352202268,1571.722400636557,1665.6653458045937,2072.1049144738813,2548.8430623120744,2455.473699126822,1548.340819959595,702.2812953441218,508.95786285834424,360.13124531776657,298.9958386245902,307.33843922619354,473.0884309335232,910.1710923895504,1137.8295654510937,947.6251056573187,525.212894954841,416.3007831529101,387.01058468717054,419.3130956038393,448.566329047935,441.2663393327374,455.1718263589162,486.3285932214405,450.89919595418314,387.1811286823333,386.63351211331957,405.59276527019773,402.83081041404535,435.63259000231363,451.84713321437863,498.73303074246235,512.1196085967081,493.01548355296626,514.4573229409957,,
European Union,EUU,milt spending per person (current US$ per capita),,,,,,,,4529.19684814055,4814.793938748616,5061.291056616292,5200.595936103283,5429.83632087384,6116.442299907706,7432.5392629732105,9244.452015096522,10519.077164479828,12308.410948048573,12467.881975285787,14128.811439285075,17029.48759738635,20271.120340447713,22206.748164798664,19842.172355075625,19287.90160256018,18538.638273973324,17375.41160595416,17472.405864172593,23704.665890000404,29498.6887161193,31073.102660550303,30585.011767707172,37060.304624427845,35192.99913222527,36693.51756647143,32278.019077501856,32684.776441470716,35599.26843035365,35764.79330931182,32192.12412254068,32316.60244828386,31514.91402164511,28204.68443692457,27910.819866589598,30042.143712404733,36723.57971742277,41413.00570652502,42184.89480412509,43366.85748973192,48789.2839744077,54420.5730827815,51881.07920927809,49138.74833918391,50981.72971914885,47053.706364831145,47386.254379056445,46923.338599646,39981.163722303325,41618.9919991412,44482.93107192114,48639.68360626792,49479.14170497336,,
Fragile and conflict affected situations,FCS,milt spending per person (current US$ per capita),,292.14098832976015,219.4802892143678,318.13934898269,,276.6528908611867,288.3251130446614,221.11446983995015,410.4719548592328,511.19249451931506,622.5723657217527,582.6103810235807,534.2262731137879,662.6264680669672,816.1252437301208,1207.429885601788,1690.7046605490314,1730.7408138760156,1768.8230034603844,1775.8603109788655,1976.6358601371796,2400.0846625407926,3152.1481235696833,2331.7927906774084,2185.2895997665755,1922.550588989494,1577.1318550529843,1427.8413804758918,1138.6954688654282,1110.2009781329125,,,1831.3926203739454,1684.2690201343178,1780.0550151225882,1412.9093677338287,1322.045073590742,1172.2719704892884,1535.7379015722302,1578.3947489580698,1656.0879561384027,1749.258022984331,1679.4917707683414,1552.7527483113392,1458.2348442561388,1732.5430069962542,2008.274616501735,2319.5795854495595,2886.5679411038645,3644.944553781746,3295.8886990705946,3034.863716285566,3119.9365365083936,3692.551648869861,4879.621614916353,4868.611739292091,4581.436890432343,3467.3565642952462,3695.8765651013236,3342.199190762748,3460.408469030145,,
Finland,FIN,milt spending per person (current US$ per capita),,2086.323886098608,2437.3973380728216,3547.8598453622376,2933.725024528893,3174.716023822406,3382.7507131467746,3445.4079942403164,3286.275438300215,3347.0624997015975,3130.8770981165835,3392.3673276891363,3935.886764853046,4864.484760575255,6066.550172761755,6728.908438324033,9434.361078924125,9032.025433173372,9934.581968723842,10904.96565140062,13802.4776254195,18754.47549949187,16888.34485650516,17979.539778913193,19139.67541837886,17377.97439499595,19109.82591019415,25774.25836675839,30559.29213053435,35446.04271093612,36782.48876894469,44343.910388814125,45394.208586653476,42565.370446571644,32893.464161899945,35641.0933570274,37372.44098732213,39460.85602786501,37905.85325970209,38056.12739217845,32017.613048705894,30141.84652017601,28551.233651050687,31024.72696558364,47536.68725925531,55429.34955293359,57279.53818532601,59507.185177289095,62498.139841478,74703.46042969603,74106.49897692996,69693.40040884985,76518.29954424087,73288.06073075294,76875.83606021415,73479.82750913638,62459.562413521264,62574.16191532667,63280.98510513339,68613.10943738776,72271.25052632416,,
Fiji,FJI,milt spending per person (current US$ per capita),,,,,,,,,,,,79.28009575157485,101.1639538568291,145.15945617395298,168.14502900122397,239.2983557937303,356.5936297571356,468.2906799377107,610.429581976024,1188.094930406646,1540.2457665884776,1631.7700293105154,1745.4301120472694,2235.380096593646,2203.2548880669483,2227.224662292403,1968.0828597958737,2030.3480580438388,3481.7441684071205,3412.9370055126024,4013.804013996743,4191.978130661808,4416.826224782755,4100.505023805756,4242.279864774145,4396.064493894615,4518.74240205169,4188.166219018615,3905.708535387146,2824.3237234053227,2953.2257396815257,3950.629020183696,4031.3405045556146,3791.6062886481,4569.790484313103,5721.940313770325,5293.306511149107,6586.9459691278635,9109.698415671075,6338.829831274806,6007.938301878494,5862.77749625137,7039.812301715452,6845.833790027384,6712.964877534383,9349.970001061753,5266.5900931146,6722.9669082394985,9414.726688105464,10404.799018235064,10002.041411427628,,
France,FRA,milt spending per person (current US$ per capita),,7245.346128875058,7562.368445253426,8142.167223293747,8269.74594156767,8669.795089610192,8958.37643675689,9380.202923352252,10064.208928776403,10491.393450578635,10127.026159591715,9881.971565352558,10508.814905999881,12451.392474530056,15623.542252262829,16445.301550637014,21390.75196843804,21672.63700885243,24341.88080894653,29197.829811508644,35097.2834738445,40113.26205628186,36048.23035537369,33840.41331025715,32350.02413454605,30024.0546371015,30695.249077663342,41782.020751576216,50870.9794377624,52389.02426248787,50958.454818995364,61137.561249774306,60953.237970793365,64074.61882680888,60192.0685772897,62509.56230187528,67023.77058330747,64881.33117094571,57553.66354572255,55597.93221889833,53734.35292789895,46629.40931451805,45555.715925992525,49473.06527251691,61965.88727284749,71003.45949506534,70344.43248601617,71979.73870042924,79178.52636142785,86002.25575450626,87231.35402875631,80033.92145160613,82826.06269453757,76479.86475337383,78791.64307029154,80128.32462360866,68596.14514456649,71011.10448560416,74148.85345630153,77059.57326940911,75206.13567953387,,
Faroe Islands,FRO,milt spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,milt spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,milt spending per person (current US$ per capita),,,,,,,,,542.9238788417993,528.3310887661244,753.170578774909,787.0427069679381,915.4526424752976,1091.0295665000203,1512.509208407471,1653.299743198095,2601.3271278384345,3041.5900940731362,4277.663094899407,,8025.227133377453,9448.823602279817,11860.2081276249,11592.139550854845,11044.952320066977,9977.249427422148,11545.013735488561,15999.91082419084,,,,,,,,,,,,,,7432.2815566934505,7163.335414856172,7384.85400312553,8230.589095234478,9258.901970154093,8605.126940462684,9262.215915709105,,,,16562.653072575835,15808.39698322249,15895.91679481289,15532.913235808925,11062.871565039068,8751.077414364468,10110.290546742388,13090.556524289761,12322.522742366866,12372.9687015329,,
United Kingdom,GBR,milt spending per person (current US$ per capita),,8865.001713795318,9114.100172881477,9475.668763162634,9813.248363321602,10313.26976312497,10785.753937600393,11103.367629275179,11481.399961350004,10370.325311443547,10336.951004500092,10911.892652464641,12029.907300080498,14014.64826470665,15033.607586339032,16620.118917447013,20532.924182414088,19154.01069250235,20612.60202276658,25299.86815369103,32664.954735566615,45038.57206208371,42785.46896935595,44017.28499326943,41950.57547675872,40291.15983079135,41171.393507023626,48017.0341967202,54985.77008247625,60255.2303304067,58688.067338686415,68024.18752763118,73270.30438626082,70810.68706862845,59051.45827539678,59612.03730281098,59278.45048627499,59542.83584152092,61392.5264104223,63362.27100528928,62641.40865111544,60212.56164244239,60290.540937657206,67234.10425682054,79050.67683826409,90463.80862460697,91802.87577621524,95050.71291696694,108183.9477237825,106842.7562452481,93625.21352633052,93381.10056596858,96158.78680064713,92799.92248391004,89714.03224238714,92423.35607109012,83635.73813693492,74358.11844242658,71303.96489986994,76015.34471543538,73800.81640672723,,
Georgia,GEO,milt spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522.885275750665,1011.685721874802,968.1512249084965,622.6014925063546,461.6305568010795,593.6220807118569,853.9713754797402,1079.1825426527573,1792.925095809248,5485.457705940725,10416.038792254005,24137.513269162944,28327.143322680247,15825.55889146344,12617.784824312985,13061.038876692432,13728.003745827922,12658.416544526732,11931.296758706938,8592.015260755075,8905.151750789671,8986.469901870943,9539.288347008494,9348.274670740426,,
Ghana,GHA,milt spending per person (current US$ per capita),,313.08584860701063,400.0308936001557,391.18059954654194,425.58024882449945,442.2279126260413,459.7007494929548,596.1723874300336,,531.9922678210529,576.0062733689971,537.1031464625155,458.28157692833423,327.2331520203003,354.4758109336685,469.5446629303359,482.59313000192446,424.80214004225456,384.5088080001567,294.40266364732787,240.46414553900033,311.0239105804934,275.75157961401504,187.11202093067877,115.03308274906483,210.9856976368529,352.50894746666455,391.7862907498385,334.2624670364012,163.19111234093586,157.64228637554038,110.22728726765982,160.05143620929687,154.61674986479773,156.29900911700673,140.23806692300127,177.10962034555732,156.28920837934493,156.00735666558776,192.23118994551965,193.59370802404572,162.13340657882725,100.59088243003553,112.18752155161417,157.61622168977422,162.73519030505682,180.98994254516407,338.9084036668206,550.5838204102089,484.93292066231453,490.71602638744037,494.6316256678324,917.6845305410118,1276.661588952571,1251.0241963295082,1338.3287672644485,918.1623541701597,738.5245698009813,813.6732554540446,924.2230418722256,973.1943168909928,,
Gibraltar,GIB,milt spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,milt spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.2674187641571,828.8010577996826,637.4025058443855,647.9261705311313,,,579.1773241818132,572.8925075102738,685.4593849098663,557.8138479654891,1042.1483637914869,1142.3692789057477,961.1904524013338,907.6950353326982,,,,,,,,2137.1899517022844,2428.771978413896,2340.602363656036,2542.4550166164395,1821.2186370437173,2111.627552630379,2042.740748441377,1953.7697334176344,,
"Gambia, The",GMB,milt spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,103.92168609737475,116.68769058584658,164.63022424547606,132.33083206309823,167.54581125579725,247.46511542703675,297.38718702244097,153.05655298625155,350.6556020659524,284.7710219132231,198.7278217599778,174.3460541275455,212.14983281988626,289.5056649840583,272.8308755688023,261.1773318505199,207.85919648086224,187.62928561008812,118.7040169738638,100.62929226929262,76.38125656817063,123.8083555919882,184.42323758813183,172.37478220211173,278.5587410052179,983.7740227654259,397.3646635756953,,,583.212803502464,531.8469023252349,704.3669827916758,658.9396135906441,,,520.3997631685262,641.1839661060492,,
Guinea-Bissau,GNB,milt spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,1.7758504751581563,2.6556625810038867,2.443992699378098,1.7983856294205516,3.5596065319062276,11.062811230639904,,40.466992218864135,,,,,70.2576206509822,115.58749167475688,137.930702963523,154.25745018714682,251.23958715270743,,809.8121012853527,520.4829242696495,519.1064810743777,586.1422738435341,,901.2507291081897,,,,929.962586887865,1126.1349357733259,1122.3861802055317,1525.8995191540928,1317.5711869892557,1270.3220732039745,981.1068337461535,883.315667274417,1052.1935562427632,,,,
Equatorial Guinea,GNQ,milt spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.9632372036406,584.1311050881591,,,,,,,,,,,,23891.63367813277,34007.99947836707,41251.97028345665,,,,,14859.276275726083,11750.96300861945,11443.801937548275,10638.269252373893,10876.01162494409,,,
Greece,GRC,milt spending per person (current US$ per capita),,2527.3652058518546,2507.016517336019,2498.114960428981,2658.8911950052125,2800.6216419712346,3146.1038680843526,3575.4764168265156,4641.713616858194,5414.524814800669,6340.635228489204,6272.3979667155245,6806.259711033417,7516.115006162405,8804.174114657097,13647.2092639211,18437.983730749176,19764.2576210864,23001.645757442227,26174.67015645948,29563.940639759294,27469.21468301175,30859.608028343908,31392.084988018112,25965.205790737335,23464.311175946725,22588.66205042638,23350.1395473449,27936.999921126757,31898.286061755527,29549.565539688927,36464.00271088197,35505.09437395118,40568.318721289936,37448.43593428483,39728.67183151499,41122.40079219914,45535.87695294173,45196.32369575346,47608.76697349764,44510.06103648918,41733.11372255646,40766.79596844486,43422.71959970392,46081.13571159912,57207.81173543092,63970.16971833591,69032.0105796691,77237.22630242341,95449.56716511225,95813.1590505594,73404.99584187292,64193.34153534946,53553.51347906285,51573.85172356846,50781.08611921503,44528.16486183967,46071.30160817304,47634.99848950365,53668.937296226046,50365.740800529726,,
Grenada,GRD,milt spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,milt spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,milt spending per person (current US$ per capita),,292.67199035086355,284.1769992324511,273.01258865584816,328.5554584575787,281.00378877571427,389.12989706677024,388.9524280752208,419.61150236496144,393.5113071809071,330.8208299468083,592.0959408065369,397.1687947698232,419.24501081942236,399.40643432687074,473.7834126035105,732.3057043194552,885.1699046517413,1172.6790545068907,1092.6862017660076,1342.0679325143765,1505.7412507186316,2299.9584132143373,2431.3672907100026,2469.010993882614,2705.047399712211,2475.250232063015,1487.8966328325841,1488.4860569736818,1710.9494672108901,1721.927859709662,1460.7002046466102,1283.347701419657,1610.9920684922665,1475.3319517333164,1524.3993815273345,1539.2660177407156,1332.4760841429857,1224.9079785780227,1265.6863512242423,1094.142683532149,1528.494883936293,1657.4499828299229,1303.6992771787027,1439.9185265732795,905.948663621987,806.8106040627106,987.9980548928132,1008.5757722982805,1211.8135498458364,1052.913109176855,1190.7569282845807,1359.594275906759,1517.8438680352842,1633.839850016521,1581.2720747199694,1581.4774511341916,1768.4494857409325,1619.0768007450379,1557.127263624813,1933.6084790307434,,
Guam,GUM,milt spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,milt spending per person (current US$ per capita),,,,,,,,,,,,,,,692.3932866027977,1676.5262360753766,4616.014257380492,5033.48499652455,3584.4010236366403,2561.882445459966,2538.59091045007,2860.977269843223,2878.2240705393087,3162.8961940285135,2837.1598617622712,2638.9949671347645,4966.051015391928,3535.6830447699913,1444.7221679604445,1468.437357989315,806.7095680571981,483.29218303364746,272.8871981712965,483.9033280710443,572.6077845058797,716.94403153027,747.5617011646823,730.4736080756841,,,,1685.4560191057292,1928.4807722519422,2235.837999585267,2193.579693547234,2967.837856814805,1559.287090586417,4192.689208651048,5249.539524977277,6430.445848207467,6491.15788756742,6300.412122866371,6175.61245188231,6304.824252483157,6460.3979484327965,6901.241965789554,8098.751724557308,8580.361257488577,10052.767746494945,9814.544378512575,10912.220408566993,,
High income,HIC,milt spending per person (current US$ per capita),,9411.348202782678,9775.600768507538,10526.356389178702,10521.776569758737,10418.407149777764,10605.644273032602,12351.867452579863,14139.087244561133,14922.855339006232,14990.918365562793,14269.719070215393,14014.386312392693,15105.780667346286,16366.168549692715,18282.157796982396,19621.00485810339,20117.012345953244,23222.506081240568,26254.172366051735,30220.26930237816,34317.12408474527,37509.304880366646,42568.52525047026,41508.48777952174,43212.97758867183,45626.04924581171,49916.70449895245,55335.51831909756,57658.29652534117,58637.30552834658,63343.84094328865,60475.24741981912,62517.39772095675,59162.846130474914,58484.4332350488,58616.58830476157,57187.9357415829,56208.92296633717,55170.79221558982,55524.09161642093,56505.90185136185,56338.95232915591,61263.36452204935,70594.88911477975,78602.67634358458,83466.54330742198,86675.10774191759,93328.50506876882,102436.46266573407,104864.56755504444,107876.47984367251,112027.40238686171,108689.60919076875,104796.94235884605,102824.58080324739,96608.99867801003,95280.70648065663,97904.35081008307,103429.8446794301,106292.97585357675,,
"Hong Kong SAR, China",HKG,milt spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,milt spending per person (current US$ per capita),,192.37177715486175,182.795994741162,177.78750267283712,172.41198710491557,256.57354582008844,266.4877955945349,269.14862582616803,273.53185706110327,274.16795467250626,270.55432821127454,364.4188770450712,384.0374920133932,511.5391498146817,517.3753456231673,540.6656831952091,678.6642238983042,728.973919062971,948.4538873224509,2032.7807454574597,2225.500340525747,2396.418788927623,2287.7552733096036,2517.545005323388,2526.273989263784,2887.1706104662258,3184.2260272358544,3566.282361499197,4020.55561705067,3601.617733824206,3013.412242693402,2187.1366558700856,1408.3755703717807,,1057.4486158932627,,,,,,,788.66070643605,932.1710252010402,917.6710541772958,1156.1692050646507,831.395539015169,839.1124906373758,990.2144053082295,1228.4576941853643,1659.3051914091084,1923.774822354359,2046.138786111021,2362.5301097842057,2457.4570982548626,3366.920736515767,3416.390783528357,3872.6216840304855,3912.980756104184,4253.726487134733,4049.9507042148234,4196.197192627108,,
Heavily indebted poor countries (HIPC),HPC,milt spending per person (current US$ per capita),,,,,,,,,,,236.8033611908468,255.9972013249382,266.45991213978533,282.4868455890049,296.3155834650167,351.34641585323413,412.4874511166831,474.5998406924595,506.74156870492,528.1953722725223,665.8362134166642,839.1366155204142,1047.124313288636,980.9100313522407,934.61484134879,964.7971407632256,934.0154659781884,1131.7453673789582,1143.3449172996707,1206.1912059019485,1159.3168256085871,1198.479983855262,1013.5826108074822,745.1029255077665,806.5522192868226,568.2503269456454,512.0171072736703,505.2268992551857,520.1422159236558,747.8124404336944,816.4104975247201,752.7567940952921,654.9405103987264,646.2984499351905,631.4202666555918,817.9789470399968,798.2723169476565,963.2511889874465,1251.4069213889009,1480.8242295818961,1457.7142096229477,1116.419420753526,1148.5139441401714,1070.5674193947782,1213.2439486662643,1296.8461296599137,1307.1114324070165,1264.694009130123,1277.882993406075,1193.862963530029,1175.6973330213116,,
Croatia,HRV,milt spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45434.2192233698,43390.55505435671,47068.202425162,37227.325127475924,23025.764714023586,14670.27784986928,14492.334852778647,17019.097141913313,16491.982491137762,17005.047237552637,18553.604656640367,19717.082931714398,22696.16765330461,29972.074267563916,26179.70498985829,23670.90885337387,25905.38105617357,22398.44548671365,22500.346049446303,25072.618207072872,21012.533181317125,20040.18800406799,22514.833075600793,23862.171192250444,24910.471844118983,,
Haiti,HTI,milt spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.27131252122253,35.35243426119082,44.95051369074254,53.976321654990514,35.087502230415524,26.767866631936897,22.177901908984527,38.58250818285636,,,,,,,,,,,,,,,,,,0.8575584184251792,0.869074042927357,1.232895873268676,1.071406081918943,1.1402636956203458,1.2289777288712154,1.6380462294488607,,
Hungary,HUN,milt spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241.482186630287,8141.235249511002,7386.022147397935,7612.793229836161,5954.262717790806,5697.30043830314,6787.111190766001,6035.416880291774,6871.991205544981,6997.001624515322,8284.042638647583,10607.09539339345,13832.686150762114,15148.133270694234,15815.537088217623,14035.045463407603,17680.672011181996,18623.92447123202,14743.608489512812,13610.707195662235,14864.95355516798,13393.43062953333,12957.107954440115,12321.494638768914,11692.370412637112,13387.790378586416,15338.595358970531,18879.28066272071,20426.730435466645,,
IBRD only,IBD,milt spending per person (current US$ per capita),,354.51496616510207,313.78535555386986,380.9109413865209,439.19554358805084,464.96673884791454,547.5606194032847,517.0119555545017,531.8520327316573,559.0221097271908,624.7427795586307,708.8529865056004,782.1813400069353,810.2625688464284,944.811145640189,1363.1338985199438,1685.352250637871,1882.2238986415164,2045.8007150156827,2026.2750586754669,1984.3245011155248,2090.7631739040507,2458.2126900514418,2451.1555993492957,2429.8614362457984,2272.345200179801,2391.931090612686,2510.9684111274637,2569.736604263858,,2482.164451933925,2489.9155707212426,2326.4484923444347,2508.6235485915327,2462.2695301353924,2606.8834058506095,2834.631434287788,2940.7741299265044,3058.1918397679915,2735.2102124206717,2702.94942892372,2794.0058670048998,2927.9588456005363,3016.1903940913417,3302.2569941447728,3785.4080056978037,4432.315211410263,5116.452928856872,6212.110578475825,7477.0018197854415,7873.694790221581,8808.943306339259,9957.806738665493,10657.658694607819,11425.538293398122,11819.233946930559,11137.370483072384,11254.599992060224,11952.187536890397,12315.547739305719,12629.995573829765,,
IDA & IBRD total,IBT,milt spending per person (current US$ per capita),,,303.65067337235206,365.5959923531745,408.157914063735,429.15316503690815,519.3515000842527,489.5153380129647,525.6650335705749,555.9040755773618,630.310584981421,698.755272006615,749.2145516762823,784.2108386768947,890.0949506640193,1257.5296375283103,1606.1838005139523,1765.1793520635404,1907.0718853632734,1903.3351500334497,1894.1889709953673,2030.5179406276054,2421.830033761053,2389.5491210823247,2325.2312212354773,2178.29189269623,2244.039160775432,2315.572051683245,2328.205827058038,2349.118933211072,2239.478152911416,2257.9455379277456,2130.8346153450198,2237.772898556265,2189.106148823625,2268.4971497981583,2451.6446680787226,2537.5819718635976,2621.7770890063443,2370.7184788258555,2347.615597339529,2410.2303618241167,2497.417647604431,2577.206401094354,2797.3759298569425,3200.040430704478,3703.9188810240507,4254.016926789961,5140.309342706773,6149.0913294169995,6436.900175200202,7137.695211475541,8042.46997432541,8566.084343470653,9149.982034064476,9449.450075957073,8911.668208475094,8956.242842382375,9468.786223761002,9743.041768166804,9907.804222295264,,
IDA total,IDA,milt spending per person (current US$ per capita),,,,,,,,,,,,639.7516345018867,590.109008717479,649.7293889266832,615.6912101893981,768.6837787250934,1209.2153622402911,1213.909989525359,1261.2686825454643,1332.7785753128016,1452.8271764743708,1737.466898584249,2213.5993521924606,2077.8957457640577,1833.2303617953858,1700.8214182289908,1558.35800813441,1457.8797117116105,1318.4836556341006,1309.6520085691143,1244.8967787071733,1302.2212043817572,1319.6084266107619,1166.37536739127,1122.8931344469977,939.7310411973439,967.1757714345692,987.3154899115164,958.8461829707471,1034.0810899513542,1048.9654749983438,1009.6889877085405,938.6606208832878,1009.7267099407884,1008.4002011144893,1154.5203929860522,1183.2770399468873,1302.154875738698,1522.5043853084776,1716.0795179342374,1681.9385717189748,1648.505256285871,1842.4479919743812,1873.5083856195731,1959.5078287871327,2048.721720303841,2063.139860240365,1977.9551035725103,2050.6050287960857,2190.5066796035876,2004.292544923126,,
IDA blend,IDB,milt spending per person (current US$ per capita),,241.0388181748826,252.47119490454816,251.0091125043139,240.1537305228985,281.98668675841276,412.99911871983176,475.6829347387545,639.8955467710277,789.8022540622303,1000.8060365543096,1008.3652281089137,881.4937316214383,1005.3562914284797,970.9546564103038,1231.4011955215378,2038.2722155229367,1986.5689908044785,2104.9397101911036,2104.4209833889645,2257.8076420116604,2357.581026850759,3674.8400304764455,3135.7715763028564,2469.316339481808,1934.7390812416209,1792.3043508358828,1666.725190294988,1613.5451632812938,1696.482121164248,1576.828845100924,1625.3975174253817,1685.8373485151558,1652.3421736856678,1611.0835212592172,1379.332513010445,1454.646680439172,1537.6074162998939,1428.130008453997,1387.2833886589658,1342.8432861618762,1298.1782127141566,1205.3109551965642,1383.0889721751241,1344.597650438167,1543.1787524296547,1604.5830563377644,1718.1480634968834,1873.2505751844965,2152.78427235572,1987.5447190801444,2228.0636265099774,2526.621246182618,2728.4316730517253,2799.7292892761798,2911.529142128308,2895.1747249825817,2993.3286353070616,3109.4520360926836,3465.3831596771097,2917.8374171423657,,
Indonesia,IDN,milt spending per person (current US$ per capita),,,,,,,,,,,,,,,,547.9364748146916,814.0874680676853,951.9521721551262,1069.8539301853893,1157.4626315781102,1077.9948508045538,1434.0444903518842,1634.3624439253456,1693.7680615086579,1230.14235143868,1200.6088818614503,1122.1151980005232,954.3555085138489,761.5780252958274,737.5308744726956,736.2467695259264,825.2463311732503,836.521026888626,925.3058336969192,1012.990001336412,1154.9913007553896,1258.6763723833562,1438.1328550853054,1593.1664062631926,472.8173941882012,544.1352500340257,534.0275250174554,428.59646460234325,630.2325122665707,968.9782712039134,1087.8189443985607,948.4627218466534,1047.2066564595366,1324.9951602734723,1254.4911289338102,1291.474927664024,1928.3309710684025,2381.737252035071,2628.7120471287585,3329.5406617305916,2715.978424014762,2939.4437805026046,2821.4105447642532,3320.5544632882657,2825.0704363469986,2789.06639724922,,
IDA only,IDX,milt spending per person (current US$ per capita),,,,,,,,,,,,,,,417.1870922776628,513.663466958869,736.6816256474016,787.3938088777445,787.5756910114876,890.3888960949203,1011.2871363040007,1449.6080414585233,1470.3795255645966,1606.9297073308296,1568.5279969319765,1645.0965422238758,1487.7657492469618,1379.6314135006503,1174.5760031429838,1107.8966314027525,1071.7277356280908,1137.9804965063634,1130.3994260567772,905.5082709563347,875.4046032913525,701.8302147585763,691.7821555437074,685.6054518642976,704.3650566489192,847.2791233713353,897.8328475560253,861.5253571311513,803.6949335952008,814.8726748836945,835.2938308312443,953.722099473414,966.5672692015061,1096.9352918640304,1360.2699528621001,1510.663139370544,1544.9715883880322,1367.8133706335595,1504.8911215407109,1433.1887782322422,1528.0183208376816,1606.8291678887003,1633.839109117559,1434.559899422848,1475.8305874102366,1463.6997098187987,1513.169014574882,,
Isle of Man,IMN,milt spending per person (current US$ per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
